SKU,Name1,Name2
SKU20240522_205514_REMEMBER YOUR WHY,REMEMBER,YOUR WHY
SKU20240522_205515_WHEN I DIE I MAY NOT GO TO HEAVEN,WHEN I DIE I MAY,NOT GO TO HEAVEN
SKU20240522_205516_I FULLY INTEND TO HAUNT PEOPLE WHEN I DIE,I FULLY INTEND TO,HAUNT PEOPLE WHEN I DIE
SKU20240522_205517_WHEN I DIE MY FISH GETS EVERYTHING,WHEN I DIE MY FISH,GETS EVERYTHING
SKU20240522_205518_I MAY NOT BE PERFECT,I MAY NOT BE,PERFECT
SKU20240522_205519_WHEN I DIE DONT LET ME VOTE REPUBLICAN,WHEN I DIE DON'T LET,ME VOTE REPUBLICAN
SKU20240522_205520_WATER MY PLANTS WHEN I DIE,WATER MY PLANTS,WHEN I DIE
SKU20240522_205521_I CRY WHEN FICTIONAL CHARACTERS DIE,I CRY WHEN,FICTIONAL CHARACTERS DIE
SKU20240522_205522_I FULLY INTEND TO HAUNT TEACHERS WHEN I DIE,I FULLY INTEND TO HAUNT,TEACHERS WHEN I DIE
SKU20240522_205523_WERE ALL GOING TO DIE,WE'RE ALL,GOING TO DIE
SKU20240522_205524_I FULLY INTEND TO HUNT PEOPLE WHEN I DIE,I FULLY INTEND TO HUNT,PEOPLE WHEN I DIE
SKU20240522_205525_WHEN I DIE THE CAT GETS EVERYTHING,WHEN I DIE THE CAT,GETS EVERYTHING
SKU20240522_205526_WHEN I DIE DONT LET ME VOTE,WHEN I DIE DON'T,LET ME VOTE
SKU20240522_205527_KEEP TALKING IM DIAGNOSING YOU,KEEP TALKING I'M,DIAGNOSING YOU
SKU20240522_205528_IM NOT A REGULAR MOM IM A COOL MOM,I'M NOT A REGULAR,"MOM, I'M A COOL MOM!"
SKU20240522_205529_IM NOT ALWAYS A BITCH JUST KIDDING GO FUCK YOURSELF,I'M NOT ALWAYS A BITCH JUST,KIDDING GO FUCK YOURSELF
SKU20240522_205530_I RUN ON COFFEE SARCASM AND LIPSTICK,"I RUN ON COFFEE,",SARCASM AND LIPSTICK
SKU20240522_205531_REMEMBER ITS ONLY A GAME,REMEMBER IT'S,ONLY A GAME
SKU20240522_205532_WOMEN BELONG IN ALL PLACES,WOMEN BELONG IN,ALL PLACES
SKU20240522_205533_I BECAME A NURSE FOR THE MONEY AND FAME,I BECAME A NURSE FOR,THE MONEY AND FAME
SKU20240522_205534_YOURE IN MY WORLD NOW GRANDMA,YOU'RE IN MY,WORLD NOW GRANDMA
SKU20240522_205535_DONT BE THE BUNNY,DON'T BE,THE BUNNY
SKU20240522_205536_ASEXUAL PIRATES ARE NOT INTERESTED IN YOUR BOOTY,ASEXUAL PIRATES ARE NOT,INTERESTED IN YOUR BOOTY
SKU20240522_205537_DON'T WORRY ABOUT IT SWEETHEART,DON'T WORRY ABOUT,"IT, SWEETHEART"
SKU20240522_205538_MAKE IT SIMPLE BUT SIGNIFICANT,"MAKE IT SIMPLE,",BUT SIGNIFICANT
SKU20240522_205539_ITS A BEAUTIFUL DAY FOR ACCOUNTING,IT'S A BEAUTIFUL,DAY FOR ACCOUNTING
SKU20240522_205540_IM BUSY READING FANTASY BOOKS,I'M BUSY READING,FANTASY BOOKS
SKU20240522_205541_SORROWS SORROWS PRAYERS,"SORROWS,","SORROWS, PRAYERS."
SKU20240522_205542_IN MY DEFENSE I WORK IN MARKETING,"IN MY DEFENSE, I",WORK IN MARKETING
SKU20240522_205543_FOLLOW THE YELLOW BRICK ROAD,FOLLOW THE,YELLOW BRICK ROAD
SKU20240522_205544_SAFE SPACE TO BE WHO YOU ARE,SAFE SPACE TO BE,WHO YOU ARE
SKU20240522_205545_ICE CREAM WILL FIX IT,ICE CREAM,WILL FIX IT
SKU20240522_205546_TAKE THE ROAD LESS TRAVELED ON,TAKE THE ROAD,LESS TRAVELED ON
SKU20240522_205547_GO AHEAD MAKE MY DAY,GO AHEAD,MAKE MY DAY
SKU20240522_205548_HOME IS BEHIND THE WORLD AHEAD,HOME IS BEHIND,THE WORLD AHEAD
SKU20240522_205549_THE SUN WILL RISE AND WE WILL TRY AGAIN,THE SUN WILL RISE AND,WE WILL TRY AGAIN
SKU20240522_205550_THERE IS NO SUNSHINE ONLY DARKNESS,THERE IS NO,"SUNSHINE, ONLY DARKNESS"
SKU20240522_205551_WHEN YOU KNOW BETTER DO BETTER,WHEN YOU KNOW,"BETTER, DO BETTER"
SKU20240522_205552_LOSE YOUR MIND FIND YOUR SOUL,LOSE YOUR MIND,FIND YOUR SOUL
SKU20240522_205553_COOL COOL COOL NO DOUBT NO DOUBT,COOL COOL COOL NO,DOUBT NO DOUBT
SKU20240522_205554_THE BRAVEST THING YOU CAN BE IS YOURSELF,THE BRAVEST THING YOU,CAN BE IS YOURSELF
SKU20240522_205555_A LITTLE DIRT NEVER HURT,A LITTLE DIRT,NEVER HURT
SKU20240522_205556_WHEN I DIE DONT LET ME VOTE DEMOCRAT,WHEN I DIE DON'T LET,ME VOTE DEMOCRAT
SKU20240522_205557_WHEN I DIE THE DOG GETS EVERYTHING,WHEN I DIE THE DOG,GETS EVERYTHING
