SKU,Name1,Name2
SKU20240514_130758_DONT PARK TOO CLOSE IM THICK,DON'T PARK TOO,CLOSE I'M THICK
SKU20240514_130759_I BRAKE FOR CATS,I BRAKE,FOR CATS
SKU20240514_130800_I BRAKE FOR DOGS,I BRAKE,FOR DOGS
SKU20240514_130801_I BRAKE FOR BUTTERFLIES,I BRAKE FOR,BUTTERFLIES
SKU20240514_130802_I BRAKE FOR WILDLIFE,I BRAKE FOR,WILDLIFE
SKU20240514_130803_I SUPPORT SINGLE MOMS,I SUPPORT,SINGLE MOMS
SKU20240514_130804_I BRAKE FOR TAILGATERS,I BRAKE FOR,TAILGATERS
SKU20240514_130805_I BRAKE FOR BUNNIES,I BRAKE FOR,BUNNIES
SKU20240514_130806_I BRAKE FOR DUCKS,I BRAKE,FOR DUCKS
SKU20240514_130807_EASILY DISTRACTED BY COWS,EASILY,DISTRACTED BY COWS
SKU20240514_130808_THAT SOUNDS LIKE A YOU PROBLEM,THAT SOUNDS LIKE,A YOU PROBLEM
SKU20240514_130809_EMBRACE THE CHAOS,EMBRACE,THE CHAOS
SKU20240514_130810_YOUVE YEED YOUR LAST HAW,YOU'VE YEE'D,YOUR LAST HAW
SKU20240514_130811_HANG IN THERE IT GET WORSE,HANG IN THERE,IT GET WORSE
SKU20240514_130812_PLEASE LET ME MERGE BEFORE I START CRYING,PLEASE LET ME MERGE,BEFORE I START CRYING
SKU20240514_130813_THE HELL I WONT,THE HELL I,WON'T
SKU20240514_130814_THATS MY PURSE I DONT KNOW YOU,"THATS MY PURSE, I",DON'T KNOW YOU
SKU20240514_130815_HEAVEN WONT HAVE ME HELLS AFRAID ILL TAKE OVER,HEAVEN WON'T HAVE ME,HELL'S AFRAID I'LL TAKE OVER
SKU20240514_130816_IM GOING TO HELL ON A FULL SCHOLARSHIP,I'M GOING TO HELL ON,A FULL SCHOLARSHIP
SKU20240514_130817_MY OTHER CAR IS A SLED PULLED BY 58 POSSUMS,MY OTHER CAR IS A SLED,PULLED BY 58 POSSUMS
SKU20240514_130818_SURVIVING PURELY OUT OF SPITE,SURVIVING PURELY,OUT OF SPITE
SKU20240514_130819_GOD IS TESTING ME AND I HAVE NOT STUDIED,GOD IS TESTING ME AND,I HAVE NOT STUDIED
SKU20240514_130820_DONT PARK TOO CLOSE IM THICK,DON'T PARK TOO,CLOSE I'M THICK
SKU20240514_130821_I BRAKE FOR CATS,I BRAKE,FOR CATS
SKU20240514_130822_I BRAKE FOR DOGS,I BRAKE,FOR DOGS
SKU20240514_130823_I BRAKE FOR BUTTERFLIES,I BRAKE FOR,BUTTERFLIES
SKU20240514_130824_I BRAKE FOR WILDLIFE,I BRAKE FOR,WILDLIFE
SKU20240514_130825_I SUPPORT SINGLE MOMS,I SUPPORT,SINGLE MOMS
SKU20240514_130826_I BRAKE FOR TAILGATERS,I BRAKE FOR,TAILGATERS
SKU20240514_130827_I BRAKE FOR BUNNIES,I BRAKE FOR,BUNNIES
SKU20240514_130828_I BRAKE FOR DUCKS,I BRAKE,FOR DUCKS
SKU20240514_130829_EASILY DISTRACTED BY COWS,EASILY,DISTRACTED BY COWS
SKU20240514_130830_THAT SOUNDS LIKE A YOU PROBLEM,THAT SOUNDS LIKE,A YOU PROBLEM
SKU20240514_130831_EMBRACE THE CHAOS,EMBRACE,THE CHAOS
SKU20240514_130832_YOUVE YEED YOUR LAST HAW,YOU'VE YEE'D,YOUR LAST HAW
SKU20240514_130833_HANG IN THERE IT GET WORSE,HANG IN THERE,IT GET WORSE
SKU20240514_130834_PLEASE LET ME MERGE BEFORE I START CRYING,PLEASE LET ME MERGE,BEFORE I START CRYING
SKU20240514_130835_THE HELL I WONT,THE HELL I,WON'T
SKU20240514_130836_THATS MY PURSE I DONT KNOW YOU,"THATS MY PURSE, I",DON'T KNOW YOU
SKU20240514_130837_HEAVEN WONT HAVE ME HELLS AFRAID ILL TAKE OVER,HEAVEN WON'T HAVE ME,HELL'S AFRAID I'LL TAKE OVER
SKU20240514_130838_IM GOING TO HELL ON A FULL SCHOLARSHIP,I'M GOING TO HELL ON,A FULL SCHOLARSHIP
SKU20240514_130839_MY OTHER CAR IS A SLED PULLED BY 58 POSSUMS,MY OTHER CAR IS A SLED,PULLED BY 58 POSSUMS
SKU20240514_130840_SURVIVING PURELY OUT OF SPITE,SURVIVING PURELY,OUT OF SPITE
SKU20240514_130841_GOD IS TESTING ME AND I HAVE NOT STUDIED,GOD IS TESTING ME AND,I HAVE NOT STUDIED
