SKU,Name1,Name2
ST20240422_222841_WORLDS OKAYEST DRUMMER,WORLD'S,OKAYEST DRUMMER
ST20240422_222842_DRIVER PICKS THE MUSIC SHOTGUN SHUTS HIS CAKEHOLE,"DRIVER PICKS THE MUSIC,",SHOTGUN SHUTS HIS CAKEHOLE
ST20240422_222843_IM NOT IN YOUR HURRY,I'M NOT IN,YOUR HURRY!
ST20240422_222844_COMMIT TAX FRAUD,COMMIT TAX,FRAUD
ST20240422_222845_YOU JUST GOT PASSED BY A GRANDPA,YOU JUST GOT,PASSED BY A GRANDPA
ST20240422_222846_DONT BE A DICK,DON'T BE,A DICK
ST20240422_222847_I DONT GIVE A DUCK,I DON'T GIVE,A DUCK!
ST20240422_222848_PLEASE BE PATIENT WOMAN DRIVER,PLEASE BE PATIENT,WOMAN DRIVER
ST20240422_222849_MAKE AMERICA A SHITHOLE AGAIN VOTE DEMOCRAT,MAKE AMERICA A SHITHOLE,AGAIN VOTE DEMOCRAT
ST20240422_222850_MAKE AMERICA KIND AGAIN,MAKE AMERICA,KIND AGAIN
ST20240422_222851_THICK THIGHS SAVE LIVES,THICK THIGHS,SAVE LIVES
ST20240422_222852_CARPENTER BECAUSE BADASS MIRACLE WORKER ISNT AN OFFICIAL JOB TITLE,CARPENTER BECAUSE BADASS MIRACLE,WORKER ISN'T AN OFFICIAL JOB TITLE
ST20240422_222853_REMEMBER WHO YOU ARE,REMEMBER WHO,YOU ARE
ST20240422_222854_KEEP HONKING BUDDY IM RELOADING,KEEP HONKING BUDDY,I'M RE-LOADING!
ST20240422_222855_THE CLOSER YOU GET THE SLOWER I DRIVE,THE CLOSER YOU GET,THE SLOWER I DRIVE
ST20240422_222856_PRAY MORE WORRY LESS,PRAY MORE,WORRY LESS
ST20240422_222857_DONT TOUCH MY DRONE,DON'T TOUCH,MY DRONE
ST20240422_222858_SKATEBOARDING IS NOT A CRIME,SKATEBOARDING IS,NOT A CRIME
ST20240422_222859_HUNGRY DOGS RUN FASTER,HUNGRY DOGS,RUN FASTER
ST20240422_222900_YOU ARE NOT IMMUNE TO PROPAGANDA,YOU ARE NOT IMMUNE,TO PROPAGANDA
ST20240422_222901_IT NEVER HURTS TO KEEP LOOKING FOR SUNSHINE,IT NEVER HURTS TO KEEP,LOOKING FOR SUNSHINE
ST20240422_222902_HONK IF YOU POOPED TODAY,HONK IF YOU,POOPED TODAY
ST20240422_222903_YOU CAN NEVER HAVE TOO MANY LAWNMOWERS,YOU CAN NEVER HAVE,TOO MANY LAWNMOWERS
ST20240422_222904_GOD SAID IT I BELIEVE IT THAT SETTLES IT,GOD SAID IT I BELIEVE,IT THAT SETTLES IT
ST20240422_222905_HUG ME IF YOU CAN,HUG ME IF,YOU CAN
ST20240422_222906_I CANT FIX STUPID BUT I CAN HELP YOU SEE IT,I CAN'T FIX STUPID BUT I,CAN HELP YOU SEE IT
ST20240422_222907_YOU CAN NEVER HAVE TOO MANY RC PLANES,YOU CAN NEVER HAVE,TOO MANY RC PLANES
ST20240422_222908_WORLDS OKAYEST SNOWBOARDER,WORLD'S OKAYEST,SNOWBOARDER
ST20240422_222909_DONT FOLLOW ME IM ABOUT TO DO A BUNCH OF STUPID,DON'T FOLLOW ME I'M ABOUT,TO DO A BUNCH OF STUPID
ST20240422_222910_IF I CANT HAVE LOVE I WANT POWER,IF I CAN'T HAVE,"LOVE, I WANT POWER"
ST20240422_222911_ELECT A CLOWN EXPECT A CIRCUS,ELECT A CLOWN,EXPECT A CIRCUS
ST20240422_222912_THESE PRETZELS ARE MAKING ME THIRSTY,THESE PRETZELS ARE,MAKING ME THIRSTY!
ST20240422_222913_WORLDS OKAYEST ACCOUNTANT,WORLD'S OKAYEST,ACCOUNTANT
ST20240422_222914_SUCK IT UP BUTTERCUP,SUCK IT UP,BUTTERCUP
ST20240422_222915_PLEASE BE PATIENT I AM GAY DRIVER,PLEASE BE PATIENT,I AM GAY DRIVER
ST20240422_222916_MY FAVORITE PEOPLE CALL ME DAD,MY FAVORITE,PEOPLE CALL ME DAD
ST20240422_222917_I WORKOUT BECAUSE PUNCHING PEOPLE IS FROWNED UPON,I WORKOUT BECAUSE PUNCHING,PEOPLE IS FROWNED UPON
ST20240422_222918_GODS CHILDREN ARE NOT FOR SALE,GOD'S CHILDREN,ARE NOT FOR SALE
ST20240422_222919_SORRY OFFICER I THOUGHT YOU WANTED TO RACE,SORRY OFFICER I THOUGHT,YOU WANTED TO RACE
ST20240422_222920_NEVER UNDERESTIMATE A GIRL WITH A HOCKEY STICK,NEVER UNDERESTIMATE A,GIRL WITH A HOCKEY STICK
ST20240422_222921_IM HERE TO LAY PIPE,I'M HERE TO,LAY PIPE!
ST20240422_222922_YOURE GOING TO REAP WHAT YOU SOW,YOU'RE GOING TO,REAP WHAT YOU SOW
ST20240422_222923_SHIT COULD BE WORSE,SHIT COULD,BE WORSE
ST20240422_222924_ONLY UGLY PEOPLE TAILGATE ME,ONLY UGLY PEOPLE,TAILGATE ME
ST20240422_222925_AT LEAST ALL THIS TRAUMA MADE ME HILARIOUS,AT LEAST ALL THIS,TRAUMA MADE ME HILARIOUS
ST20240422_222926_PERSONAL TORTURE INSTRUCTOR I MEAN PERSONAL TRAINER,PERSONAL TORTURE INSTRUCTOR,I MEAN PERSONAL TRAINER
ST20240422_222927_ITS JUST A FLESH WOUND,IT'S JUST A,FLESH WOUND
ST20240422_222928_LIFE IS SHORT AND SO AM I,LIFE IS SHORT,AND SO AM I
ST20240422_222929_WHAT GOES AROUND COMES AROUND,WHAT GOES AROUND,COMES AROUND
ST20240422_222930_IM NOT JUDGING IM ASSESSING,I'M NOT JUDGING,I'M ASSESSING
ST20240422_222931_NO EXCUSES JUST RESULTS,NO EXCUSES,JUST RESULTS
ST20240422_222932_IF YOU HONK AT ME I WILL KMS,IF YOU HONK AT,ME I WILL KMS
ST20240422_222933_IF YOU HONK AT ME I WILL KILL MYSELF,IF YOU HONK AT ME I,WILL KILL MYSELF
