SKU,Name1,Name2
SKU20240425_093219_YOU CAN NEVER HAVE TOO MANY CORNETS,YOU CAN NEVER HAVE,TOO MANY CORNETS
SKU20240425_093220_WORLDS OKAYEST MEDICAL STUDENT,WORLD'S OKAYEST,MEDICAL STUDENT
SKU20240425_093221_WORLDS OKAYEST SALE REPRESENTATIVE,WORLD'S OKAYEST,SALE REPRESENTATIVE
SKU20240425_093222_LIFE IS LIKE A CAMERA,LIFE IS LIKE,A CAMERA
SKU20240425_093223_YOU HAD ME AT BOYS TO TORMENT,YOU HAD ME AT,BOYS TO TORMENT
SKU20240425_093224_YOURE SO GORGEOUS,YOU'RE SO,GORGEOUS
SKU20240425_093225_YOU AINT COOL UNLESS YOU PEE YOUR PANTS,YOU AINT COOL UNLESS,YOU PEE YOUR PANTS
SKU20240425_093226_LIFE HAPPENS COFFEE HELPS,"LIFE HAPPENS,",COFFEE HELPS
SKU20240425_093227_LET GO AND LET GOD,LET GO AND,LET GOD
SKU20240425_093228_SAVE A LIFE ADOPT A CAT,SAVE A LIFE,ADOPT A CAT
SKU20240425_093229_IVE BEEN BUSY PROCRASTINATING ALL DAY,I'VE BEEN BUSY,PROCRASTINATING ALL DAY
SKU20240425_093230_EVERYTHING IS A COPY,EVERYTHING,IS A COPY
SKU20240425_093231_I BECAME A WAREHOUSE PACKER FOR THE MONEY AND FAME,I BECAME A WAREHOUSE PACKER,FOR THE MONEY AND FAME
SKU20240425_093232_WORLDS OKAYEST FRIEND,WORLD'S,OKAYEST FRIEND
SKU20240425_093233_HE IS HALF MY SOUL,HE IS HALF,MY SOUL
SKU20240425_093234_A VERY RISKY GAMBLE,A VERY,RISKY GAMBLE
SKU20240425_093235_HONK IF YOU COMMIT ARSON,HONK IF YOU,COMMIT ARSON
SKU20240425_093236_LIVE FAST EAT TRASH SCREAM AT OWN ASS,"LIVE FAST, EAT TRASH,",SCREAM AT OWN ASS.
SKU20240425_093237_WORLDS OKAYEST GRANDPA,WORLD'S,OKAYEST GRANDPA
SKU20240425_093238_SOMETIMES SCIENCE IS MORE ART THAN SCIENCE,SOMETIMES SCIENCE IS,MORE ART THAN SCIENCE
SKU20240425_093239_IT'S NOT A PHASE IT'S WHO I AM,"IT'S NOT A PHASE,",IT'S WHO I AM
SKU20240425_093240_HONK IF YOU WANT TO BE OVERTAKEN BY MOSS,HONK IF YOU WANT TO BE,OVERTAKEN BY MOSS
SKU20240425_093242_PLEASE BE PATIENT I AM GRANDMA,PLEASE BE PATIENT,I AM GRANDMA
SKU20240425_093243_HARD WORK BEATS TALENT,HARD WORK,BEATS TALENT
SKU20240425_093244_DONT MAKE ME USE MY GRANDMA VOICE,DON'T MAKE ME USE,MY GRANDMA VOICE
SKU20240425_093245_DONT LET ANYONE MAKE YOU DISAPPEAR,DON'T LET ANYONE,MAKE YOU DISAPPEAR
SKU20240425_093246_COFFEE BECAUSE MURDER IS WRONG,COFFEE BECAUSE,MURDER IS WRONG
SKU20240425_093247_MAY WE MEET AGAIN,MAY WE,MEET AGAIN
SKU20240425_093248_WHAT I SHOULD HAVE SAID WAS NOTHING,WHAT I SHOULD HAVE,SAID WAS NOTHING
SKU20240425_093249_WORLDS OKAYEST SINGER,WORLD'S,OKAYEST SINGER
SKU20240425_093250_YOU HAVE A PLACE IN MY HEART,YOU HAVE A PLACE,IN MY HEART
