SKU,Name1,Name2
SKU20240514_223843_DO WHAT MAKES YOU HAPPY,DO WHAT MAKES,YOU HAPPY
SKU20240514_223844_I EXIST WITHOUT MY CONSENT,I EXIST WITHOUT,MY CONSENT
SKU20240514_223845_EXISTENCE IS PAIN,EXISTENCE,IS PAIN
SKU20240514_223846_PAIN IS TEMPORARY QUITTING LASTS FOREVER,"PAIN IS TEMPORARY,",QUITTING LASTS FOREVER
SKU20240514_223847_I AM A CHILD OF GOD,I AM A,CHILD OF GOD
SKU20240514_223848_SPEAK YOUR MIND EVEN IF YOUR VOICE SHAKES,SPEAK YOUR MIND EVEN,IF YOUR VOICE SHAKES
SKU20240514_223849_HYDRATE OR DIEDRATE,HYDRATE OR,DIEDRATE
SKU20240514_223850_USE YOUR BLINKERS,USE YOUR,BLINKERS
SKU20240514_223851_I DONT HAVE ROAD RAGE YOURE JUST AN IDIOT,I DON'T HAVE ROAD RAGE,YOU'RE JUST AN IDIOT
SKU20240514_223852_USE TURN SIGNALS NOT TELEPATHY,USE TURN SIGNALS,NOT TELEPATHY
SKU20240514_223853_USING YOUR TURN SIGNAL,USING YOUR,TURN SIGNAL
SKU20240514_223854_DONT BE A STINKER USE YOUR BLINKER,DON'T BE A STINKER,USE YOUR BLINKER
SKU20240514_223855_USE YOUR BLINKER BESTIE,USE YOUR,BLINKER BESTIE
SKU20240514_223856_PLEASE TURN OFF THE LIGHTS WHEN YOU LEAVE,PLEASE TURN OFF THE,LIGHTS WHEN YOU LEAVE
SKU20240514_223857_TURN OFF THE LIGHTS WHEN NOT IN USE,TURN OFF THE LIGHTS,WHEN NOT IN USE
SKU20240514_223858_I HAVE NO IDEA WHAT IM DOING,I HAVE NO IDEA,WHAT I'M DOING
SKU20240514_223859_I BRAKE FOR FROGS,I BRAKE,FOR FROGS
SKU20240514_223900_YOU JUST GOT PASSED BY A BAD DRIVER,YOU JUST GOT PASSED,BY A BAD DRIVER!
SKU20240514_223901_WHY HELLO SWEET CHEEKS HAVE A SEAT,WHY HELLO SWEET,CHEEKS HAVE A SEAT
