SKU,Name1,Name2
SKU20240323_205118_I USED TO BE COOL,I USED TO,BE COOL
SKU20240323_205119_GET BUSY LIVING OR GET BUSY DYING,GET BUSY LIVING OR,GET BUSY DYING
SKU20240323_205120_THE SECRET IS GRATITUDE,THE SECRET IS,GRATITUDE
SKU20240323_205121_IM WEIRD IM A WEIRDO,"I'M WEIRD,",I'M A WEIRDO
SKU20240323_205122_EMPOWERED WOMEN EMPOWER WOMEN,EMPOWERED WOMEN,EMPOWER WOMEN
SKU20240323_205123_WOULD YOU LOVE ME IF I WAS A WORM,WOULD YOU LOVE ME,IF I WAS A WORM?
SKU20240323_205124_PLEASE DO NOT HIT ME IDK HOW CAR WORKS,PLEASE DO NOT HIT ME,IDK HOW CAR WORKS
SKU20240323_205125_PLEASE BE PATIENT DRIVER WITH AUTISM,PLEASE BE PATIENT,DRIVER WITH AUTISM
SKU20240323_205126_MEASURE ONCE CUSS TWICE,MEASURE ONCE,CUSS TWICE
SKU20240323_205127_WORLDS OKAYEST DRUMMER,WORLD'S,OKAYEST DRUMMER
SKU20240323_205128_NAH ID WIN,"NAH, I'D",WIN
SKU20240323_205129_DRIVER PICKS THE MUSIC SHOTGUN SHUTS HIS CAKEHOLE,"DRIVER PICKS THE MUSIC,",SHOTGUN SHUTS HIS CAKEHOLE
SKU20240323_205130_IM NOT IN YOUR HURRY,I'M NOT IN,YOUR HURRY!
SKU20240323_205131_COMMIT TAX FRAUD,COMMIT TAX,FRAUD
SKU20240323_205132_YOU JUST GOT PASSED BY A GRANDPA,YOU JUST GOT,PASSED BY A GRANDPA
SKU20240323_205133_DONT BE A DICK,DON'T BE,A DICK
SKU20240323_205134_I DONT GIVE A DUCK,I DON'T GIVE,A DUCK!
SKU20240323_205135_PLEASE BE PATIENT WOMAN DRIVER,PLEASE BE PATIENT,WOMAN DRIVER
SKU20240323_205136_MAKE AMERICA A SHITHOLE AGAIN VOTE DEMOCRAT,MAKE AMERICA A SHITHOLE,AGAIN VOTE DEMOCRAT
SKU20240323_205137_MAKE AMERICA KIND AGAIN,MAKE AMERICA,KIND AGAIN
