SKU,Name1,Name2
SKU20240525_092940_LIVE A GREAT STORY,LIVE A,GREAT STORY
SKU20240525_092941_THIS IS A SAFE SPACE TO BE WHO YOU,THIS IS A SAFE,SPACE TO BE WHO YOU
SKU20240525_092942_I STILL READ FAIRYTALES THEYRE JUST SPICIER NOW,I STILL READ FAIRYTALES,THEY'RE JUST SPICIER NOW
SKU20240525_092943_I DO BELIEVE ITS TIME FOR ANOTHER ADVENTURE,I DO BELIEVE ITS TIME,FOR ANOTHER ADVENTURE
SKU20240525_092944_REMEMBER YOUR WHY,REMEMBER,YOUR WHY
SKU20240525_092945_WHEN I DIE I MAY NOT GO TO HEAVEN,WHEN I DIE I MAY,NOT GO TO HEAVEN
SKU20240525_092946_I FULLY INTEND TO HAUNT PEOPLE WHEN I DIE,I FULLY INTEND TO,HAUNT PEOPLE WHEN I DIE
SKU20240525_092947_WHEN I DIE MY FISH GETS EVERYTHING,WHEN I DIE MY FISH,GETS EVERYTHING
SKU20240525_092949_I MAY NOT BE PERFECT,I MAY NOT BE,PERFECT
SKU20240525_092950_WHEN I DIE DONT LET ME VOTE REPUBLICAN,WHEN I DIE DON'T LET,ME VOTE REPUBLICAN
SKU20240525_092951_WATER MY PLANTS WHEN I DIE,WATER MY PLANTS,WHEN I DIE
SKU20240525_092952_I CRY WHEN FICTIONAL CHARACTERS DIE,I CRY WHEN,FICTIONAL CHARACTERS DIE
SKU20240525_092953_I FULLY INTEND TO HAUNT TEACHERS WHEN I DIE,I FULLY INTEND TO HAUNT,TEACHERS WHEN I DIE
SKU20240525_092954_WERE ALL GOING TO DIE,WE'RE ALL,GOING TO DIE
SKU20240525_092955_I FULLY INTEND TO HUNT PEOPLE WHEN I DIE,I FULLY INTEND TO HUNT,PEOPLE WHEN I DIE
SKU20240525_092956_WHEN I DIE THE CAT GETS EVERYTHING,WHEN I DIE THE CAT,GETS EVERYTHING
SKU20240525_092957_WHEN I DIE DONT LET ME VOTE,WHEN I DIE DON'T,LET ME VOTE
SKU20240525_092958_KEEP TALKING IM DIAGNOSING YOU,KEEP TALKING I'M,DIAGNOSING YOU
SKU20240525_092959_IM NOT A REGULAR MOM IM A COOL MOM,I'M NOT A REGULAR,"MOM, I'M A COOL MOM!"
SKU20240525_093000_IM NOT ALWAYS A BITCH JUST KIDDING GO FUCK YOURSELF,I'M NOT ALWAYS A BITCH JUST,KIDDING GO FUCK YOURSELF
SKU20240525_093001_I RUN ON COFFEE SARCASM AND LIPSTICK,"I RUN ON COFFEE,",SARCASM AND LIPSTICK
SKU20240525_093002_REMEMBER ITS ONLY A GAME,REMEMBER IT'S,ONLY A GAME
SKU20240525_093003_WOMEN BELONG IN ALL PLACES,WOMEN BELONG IN,ALL PLACES
SKU20240525_093004_I BECAME A NURSE FOR THE MONEY AND FAME,I BECAME A NURSE FOR,THE MONEY AND FAME
SKU20240525_093005_YOURE IN MY WORLD NOW GRANDMA,YOU'RE IN MY,WORLD NOW GRANDMA
SKU20240525_093006_DONT BE THE BUNNY,DON'T BE,THE BUNNY
SKU20240525_093007_ASEXUAL PIRATES ARE NOT INTERESTED IN YOUR BOOTY,ASEXUAL PIRATES ARE NOT,INTERESTED IN YOUR BOOTY
SKU20240525_093008_DON'T WORRY ABOUT IT SWEETHEART,DON'T WORRY ABOUT,"IT, SWEETHEART"
SKU20240525_093009_MAKE IT SIMPLE BUT SIGNIFICANT,"MAKE IT SIMPLE,",BUT SIGNIFICANT
SKU20240525_093010_ITS A BEAUTIFUL DAY FOR ACCOUNTING,IT'S A BEAUTIFUL,DAY FOR ACCOUNTING
SKU20240525_093011_IM BUSY READING FANTASY BOOKS,I'M BUSY READING,FANTASY BOOKS
SKU20240525_093012_SORROWS SORROWS PRAYERS,"SORROWS,","SORROWS, PRAYERS."
SKU20240525_093013_IN MY DEFENSE I WORK IN MARKETING,"IN MY DEFENSE, I",WORK IN MARKETING
SKU20240525_093014_FOLLOW THE YELLOW BRICK ROAD,FOLLOW THE,YELLOW BRICK ROAD
SKU20240525_093015_SAFE SPACE TO BE WHO YOU ARE,SAFE SPACE TO BE,WHO YOU ARE
SKU20240525_093016_ICE CREAM WILL FIX IT,ICE CREAM,WILL FIX IT
SKU20240525_093017_TAKE THE ROAD LESS TRAVELED ON,TAKE THE ROAD,LESS TRAVELED ON
SKU20240525_093018_GO AHEAD MAKE MY DAY,GO AHEAD,MAKE MY DAY
SKU20240525_093019_HOME IS BEHIND THE WORLD AHEAD,HOME IS BEHIND,THE WORLD AHEAD
SKU20240525_093020_THE SUN WILL RISE AND WE WILL TRY AGAIN,THE SUN WILL RISE AND,WE WILL TRY AGAIN
SKU20240525_093021_THERE IS NO SUNSHINE ONLY DARKNESS,THERE IS NO,"SUNSHINE, ONLY DARKNESS"
SKU20240525_093022_WHEN YOU KNOW BETTER DO BETTER,WHEN YOU KNOW,"BETTER, DO BETTER"
SKU20240525_093023_LOSE YOUR MIND FIND YOUR SOUL,LOSE YOUR MIND,FIND YOUR SOUL
SKU20240525_093024_COOL COOL COOL NO DOUBT NO DOUBT,COOL COOL COOL NO,DOUBT NO DOUBT
SKU20240525_093025_THE BRAVEST THING YOU CAN BE IS YOURSELF,THE BRAVEST THING YOU,CAN BE IS YOURSELF
SKU20240525_093026_A LITTLE DIRT NEVER HURT,A LITTLE DIRT,NEVER HURT
SKU20240525_093027_WHEN I DIE DONT LET ME VOTE DEMOCRAT,WHEN I DIE DON'T LET,ME VOTE DEMOCRAT
SKU20240525_093028_WHEN I DIE THE DOG GETS EVERYTHING,WHEN I DIE THE DOG,GETS EVERYTHING
