SKU,Name1,Name2
SKU20240427_164240_I AM NOT OLD I AM A CLASSIC,I AM NOT OLD I,AM A CLASSIC
SKU20240427_164241_NO THIS IS NOT A BIT I AM IN CHARACTER,"NO, THIS IS NOT A BIT",I AM IN CHARACTER
SKU20240427_164242_I AM HERE LIVE I AM NOT A CAT,I AM HERE LIVE I,AM NOT A CAT
SKU20240427_164243_I AM A FREE I AM NOT MAN A NUMBER,I AM A FREE! I AM,NOT MAN! A NUMBER!
SKU20240427_164244_I AM NOT A HERO NOT A LEGEN I AM A VETERAN,I AM NOT A HERO NOT A,LEGEN I AM A VETERAN
SKU20240427_164245_I AM NOT A GEEK,I AM NOT,A GEEK
SKU20240427_164246_I AM A MEME NOT AN INFLUENCER,I AM A MEME NOT,AN INFLUENCER
SKU20240427_164247_I AM NOT A GOD I AM JUST A MAN,"I AM NOT A GOD, I",AM JUST A MAN
SKU20240427_164248_I AM NOT A NUMBER,I AM NOT A,NUMBER
SKU20240427_164249_I AM NOT A JOURNALIST,I AM NOT A,JOURNALIST
SKU20240427_164250_IF ITS NOT A BOEING I AM NOT GOING,IF ITS NOT A,"BOEING, I AM NOT GOING"
SKU20240427_164251_IM NOT LIKE A BOSS I AM THE BOSS,I'M NOT LIKE A,BOSS I AM THE BOSS
SKU20240427_164252_IM NOT SUPERSTITIOUS BUT I AM A LITTLE STITIOUS,"I'M NOT SUPERSTITIOUS, BUT",I AM A LITTLE STITIOUS
SKU20240427_164253_I AM NOT A MERRY MAN,I AM NOT A,MERRY MAN
SKU20240427_164254_WHY IM NOT A REPUBLICAN IM NOT A TRAITOR,WHY I'M NOT A,REPUBLICAN I'M NOT A TRAITOR
SKU20240427_164255_IM NOT A PSYCHOPATH IM A HIGHFUNCTIONING SOCIOPATH,"I'M NOT A PSYCHOPATH, I'M A",HIGH-FUNCTIONING SOCIOPATH
SKU20240427_164256_I AM A WOMAN NOT A WOMB,I AM A WOMAN,NOT A WOMB
SKU20240427_164257_I AM A DESIGNER NOT A FUCKING SCREWDRIVER,I AM A DESIGNER NOT A,FUCKING SCREWDRIVER
SKU20240427_164258_IM NOT OLD IM CLASSIC,I'M NOT OLD,I'M CLASSIC
SKU20240427_164259_IM A GAMER I EARN MONEY,I'M A GAMER I,EARN MONEY
SKU20240427_164300_I AM NOT A MORNING PERSON,I AM NOT A,MORNING PERSON
SKU20240427_164301_I AM NOT A ROBOT CAPTCHA PROOF,I AM NOT A ROBOT,CAPTCHA PROOF
SKU20240427_164302_IM BASICALLY A ROBOT,I'M,BASICALLY A ROBOT
SKU20240427_164303_I AM NOT MOST WOMEN,I AM NOT,MOST WOMEN
SKU20240427_164304_I AM FIRE NOT A FLOWER,I AM FIRE NOT,A FLOWER
SKU20240427_164305_I AM CAN NOT KEEP CLAM I AM HAVING A BABY,I AM CAN NOT KEEP CLAM,I AM HAVING A BABY
SKU20240427_164306_I AM NOT YELLING I AM A LUNCH LADY WE JUST TALK LOUD,I AM NOT YELLING I AM A,LUNCH LADY WE JUST TALK LOUD
SKU20240427_164307_I AM NOT A STEREOTYPE,I AM NOT A,STEREOTYPE
SKU20240427_164308_I AM NOT A CROOK BY TODAYS STANDARDS,I AM NOT A CROOK BY,TODAY'S STANDARDS
SKU20240427_164309_NOT ONLY A GRANDPA I AM A GREAT GRANDPA,NOT ONLY A GRANDPA I,AM A GREAT GRANDPA
SKU20240427_164310_IM A GAMER I EARN MONEY IM NOT UNEMPLOYED,"I'M A GAMER, I EARN","MONEY, I'M NOT UNEMPLOYED"
SKU20240427_164311_I AM NOT A BITCH I AM A TELLER OF UNPOPULAR TRUTHS,"I AM NOT A BITCH, I AM A",TELLER OF UNPOPULAR TRUTHS
SKU20240427_164312_I AM NOT A CHEF,I AM NOT,A CHEF
SKU20240427_164313_I HAVE NO DESIRE TO HARM ANYONE I AM NOT CARRYING A WEAPON,I HAVE NO DESIRE TO HARM ANYONE,I AM NOT CARRYING A WEAPON
SKU20240427_164314_I AM NOT A HOT MESS I AM A SPICY DISASTER,I AM NOT A HOT MESS I,AM A SPICY DISASTER
SKU20240427_164316_I AM NOT A FUCKING IDIOT,I AM NOT A,FUCKING IDIOT
SKU20240427_164317_I AM NOT A DARKPAL,I AM NOT A,DARKPAL
SKU20240427_164318_I AM NOT A MACHINE,I AM NOT A,MACHINE
SKU20240427_164319_I AM NOT OLD,I AM NOT,OLD
SKU20240427_164320_I AM NOT A VIOLATION,I AM NOT A,VIOLATION
SKU20240427_164321_I AM NOT SINGLE I HAVE A CAT,I AM NOT SINGLE,I HAVE A CAT
SKU20240427_164322_I AM NOT A PHONE,I AM NOT A,PHONE
SKU20240427_164323_I AM NOT A PLAYER I AM A GAMER,I AM NOT A PLAYER,I AM A GAMER
SKU20240427_164324_I AM NOT A USER I AM AN IAM ROLE,I AM NOT A USER. I,AM AN IAM ROLE
SKU20240427_164325_IM NOT SUPERSTITIOUS,I'M NOT,SUPERSTITIOUS
SKU20240427_164326_I AM NOT MOST WOMEN I AM A BIKER,I AM NOT MOST,WOMEN I AM A BIKER
SKU20240427_164327_I AM NOT YELLING I AM A HOMESCHOOL TEACHER,I AM NOT YELLING I AM A,HOMESCHOOL TEACHER
SKU20240427_164328_I AM NOT A HAS BEEN I AM A WILL BE,I AM NOT A HAS BEEN,I AM A WILL BE
SKU20240427_164329_I AM NOT A WIDOW I AM THE WIFE OF A HUSBAND IN HEAVEN,I AM NOT A WIDOW I AM THE,WIFE OF A HUSBAND IN HEAVEN
SKU20240427_164330_I AM A CHRISTIAN IM NOT PERFECT JUST FORGIVEN,"I AM A CHRISTIAN, I'M NOT",PERFECT JUST FORGIVEN
SKU20240427_164331_ITS NOT A PHASE MOM,IT'S NOT A,PHASE MOM
SKU20240427_164332_I AM NOT A MUSE I AM THE SOMEBODY,I AM NOT A MUSE I,AM THE SOMEBODY
SKU20240427_164333_IM NOT OLD I AM RETRO,"I'M NOT OLD,",I AM RETRO
