SKU,Name1,Name2
SKU20240509_090339_I WILL NOT BRAKE FOR KIDS,I WILL NOT,BRAKE FOR KIDS
SKU20240509_090340_I WILL NOT BRAKE FOR CHILDREN,I WILL NOT BRAKE,FOR CHILDREN
SKU20240509_090341_I BRAKE FOR ANIMALS,I BRAKE FOR,ANIMALS
SKU20240509_090342_I BRAKE FOR CRITTERS,I BRAKE FOR,CRITTERS
SKU20240509_090343_I BRAKE FOR POSSUMS,I BRAKE FOR,POSSUMS
SKU20240509_090344_I BRAKE FOR RACCOONS,I BRAKE FOR,RACCOONS
SKU20240509_090345_I BRAKE FOR SQUIRRELS,I BRAKE FOR,SQUIRRELS
SKU20240509_090346_I BRAKE FOR TURTLES,I BRAKE FOR,TURTLES
SKU20240509_090347_PLEASE DONT PARK TOO CLOSE IM FAT,PLEASE DON'T PARK,TOO CLOSE I'M FAT
SKU20240509_090348_DONT PARK TOO CLOSE IM THICK,DON'T PARK TOO,CLOSE I'M THICK
SKU20240509_090349_I BRAKE FOR CATS,I BRAKE,FOR CATS
SKU20240509_090350_I BRAKE FOR DOGS,I BRAKE,FOR DOGS
SKU20240509_090351_I BRAKE FOR BUTTERFLIES,I BRAKE FOR,BUTTERFLIES
SKU20240509_090352_I BRAKE FOR WILDLIFE,I BRAKE FOR,WILDLIFE
SKU20240509_090353_I SUPPORT SINGLE MOMS,I SUPPORT,SINGLE MOMS
SKU20240509_090354_I BRAKE FOR TAILGATERS,I BRAKE FOR,TAILGATERS
SKU20240509_090355_I BRAKE FOR BUNNIES,I BRAKE FOR,BUNNIES
SKU20240509_090356_I BRAKE FOR DUCKS,I BRAKE,FOR DUCKS
SKU20240509_090357_EASILY DISTRACTED BY COWS,EASILY,DISTRACTED BY COWS
SKU20240509_090358_THAT SOUNDS LIKE A YOU PROBLEM,THAT SOUNDS LIKE,A YOU PROBLEM
SKU20240509_090359_EMBRACE THE CHAOS,EMBRACE,THE CHAOS
SKU20240509_090400_YOUVE YEED YOUR LAST HAW,YOU'VE YEE'D,YOUR LAST HAW
SKU20240509_090401_HANG IN THERE IT GET WORSE,HANG IN THERE,IT GET WORSE
SKU20240509_090402_PLEASE LET ME MERGE BEFORE I START CRYING,PLEASE LET ME MERGE,BEFORE I START CRYING
SKU20240509_090403_THE HELL I WONT,THE HELL I,WON'T
SKU20240509_090404_THATS MY PURSE I DONT KNOW YOU,"THATS MY PURSE, I",DON'T KNOW YOU
SKU20240509_090405_HEAVEN WONT HAVE ME HELLS AFRAID ILL TAKE OVER,HEAVEN WON'T HAVE ME,HELL'S AFRAID I'LL TAKE OVER
SKU20240509_090406_IM GOING TO HELL ON A FULL SCHOLARSHIP,I'M GOING TO HELL ON,A FULL SCHOLARSHIP
SKU20240509_090407_MY OTHER CAR IS A SLED PULLED BY 58 POSSUMS,MY OTHER CAR IS A SLED,PULLED BY 58 POSSUMS
SKU20240509_090408_SURVIVING PURELY OUT OF SPITE,SURVIVING PURELY,OUT OF SPITE
SKU20240509_090409_GOD IS TESTING ME AND I HAVE NOT STUDIED,GOD IS TESTING ME AND,I HAVE NOT STUDIED
