SKU,Name1,Name2
SKU20240502_044458_IM NOT IGNORING YOU IM JUST PRIORITIZING MY INNER PEACE,"I'M NOT IGNORING YOU, I'M JUST",PRIORITIZING MY INNER PEACE
SKU20240502_044459_IM NOT IGNORING YOU IM JUST READING,"I'M NOT IGNORING YOU,",I'M JUST READING
SKU20240502_044500_IM NOT IGNORING YOU IM PROCESSING,I'M NOT IGNORING,"YOU, I'M PROCESSING"
SKU20240502_044501_IM NOT IGNORING YOU IM A WELDER AND I CANT HEAR SHIT ANYMORE,"I'M NOT IGNORING YOU, I'M A WELDER",AND I CAN'T HEAR SHIT ANYMORE
SKU20240502_044502_IM NOT IGNORING YOU IM JUST ON A SOLO ADVENTURE IN MY MIND,"I'M NOT IGNORING YOU, I'M JUST",ON A SOLO ADVENTURE IN MY MIND
SKU20240502_044503_IM NOT IGNORING YOU IM JUST PRIORITIZING MY AWESOMENESS,"I'M NOT IGNORING YOU, I'M JUST",PRIORITIZING MY AWESOMENESS
SKU20240502_044504_IM NOT IGNORING YOU IM JUST RECHARGING,"I'M NOT IGNORING YOU,",I'M JUST RE-CHARGING
SKU20240502_044505_IM NOT IGNORING YOU IM JUST RECHARGING MY SOCIAL BATTERY,"I'M NOT IGNORING YOU, I'M JUST",RE-CHARGING MY SOCIAL BATTERY.
SKU20240502_044506_IM NOT IGNORING YOU IM A SPEECH PATHOLOGIST AND CANT HEAR SHIT ANYMORE,I'M NOT IGNORING YOU. I'M A SPEECH,PATHOLOGIST AND CAN'T HEAR SHIT ANYMORE
SKU20240502_044507_DONT WORRY YOURE NOT THE ONLY PERSON IM IGNORING,"DON'T WORRY, YOU'RE NOT THE",ONLY PERSON I'M IGNORING
SKU20240502_044508_IM NOT IGNORING YOU IM A CARPENTER AND I CANT HEAR SHIT ANYMORE,"I'M NOT IGNORING YOU, I'M A",CARPENTER AND I CAN'T HEAR SHIT ANYMORE
SKU20240502_044509_IM NOT IGNORING YOU IM JUST OVERTHINKING OUR ENTIRE CONVERSATION,"I'M NOT IGNORING YOU, I'M JUST",OVERTHINKING OUR ENTIRE CONVERSATION
SKU20240502_044510_IM NOT IGNORING YOU IM JUST ON A SOCIAL MEDIA DETOX,"I'M NOT IGNORING YOU, I'M",JUST ON A SOCIAL MEDIA DETOX
SKU20240502_044511_IM NOT IGNORING YOU IM JUST PRIORITIZING MY SNACKS,"I'M NOT IGNORING YOU, I'M",JUST PRIORITIZING MY SNACKS
SKU20240502_044512_IM NOT IGNORING YOU IM MULTITASKING,"I'M NOT IGNORING YOU,",I'M MULTITASKING
SKU20240502_044513_IM NOT IGNORING YOU IM PRIORITIZING MY MENTAL HEALTH,I'M NOT IGNORING YOU; I'M,PRIORITIZING MY MENTAL HEALTH
SKU20240502_044514_IM NOT IGNORING YOU IM JUST CHECKING MY PHONE,"I'M NOT IGNORING YOU, I'M",JUST CHECKING MY PHONE
SKU20240502_044515_IM NOT IGNORING YOU IM JUST BUSY BEING FABULOUS,"I'M NOT IGNORING YOU, I'M",JUST BUSY BEING FABULOUS
SKU20240502_044516_IM NOT IGNORING YOU IM JUST REALLY HIGH,"I'M NOT IGNORING YOU,",I'M JUST REALLY HIGH
SKU20240502_044517_IM NOT IGNORING YOU IM JUST LISTENING TO MY FINGERS,"I'M NOT IGNORING YOU, I'M",JUST LISTENING TO MY FINGERS
SKU20240502_044518_IM NOT IGNORING YOU IM JUST IN THE MIDDLE OF A PLOT TWIST,"I'M NOT IGNORING YOU, I'M JUST",IN THE MIDDLE OF A PLOT TWIST
SKU20240502_044519_IM NOT IGNORING YOU IM GIVING YOU TIME TO WONDER,"I'M NOT IGNORING YOU, I'M",GIVING YOU TIME TO WONDER
SKU20240502_044520_IM NOT IGNORING YOU IM JUST PLOTTING YOUR DEMISE,"I'M NOT IGNORING YOU, I'M",JUST PLOTTING YOUR DEMISE
SKU20240502_044521_IM NOT IGNORING YOU IM DISSOCIATING,"I'M NOT IGNORING YOU,",I'M DISSOCIATING
SKU20240502_044522_IM NOT BUSY I JUST DONT LIKE YOU,"I'M NOT BUSY, I",JUST DON'T LIKE YOU
SKU20240502_044523_IM NOT YELLING IM PROJECTING,"I'M NOT YELLING,",I'M PROJECTING
SKU20240502_044524_IM NOT IGNORING YOU IM MEDITATING,I'M NOT IGNORING,"YOU, I'M MEDITATING"
SKU20240502_044525_IM NOT IGNORING YOU IM JUST SELECTIVELY SOCIAL,"I'M NOT IGNORING YOU, I'M",JUST SELECTIVELY SOCIAL
SKU20240502_044526_I'M NOT IGNORING YOU I JUST HAVE ADHD,I'M NOT IGNORING,"YOU, I JUST HAVE ADHD"
SKU20240502_044527_IM NOT IGNORING YOU IM JUST THINKING ABOUT CAT THINGS,"I'M NOT IGNORING YOU, I'M JUST",THINKING ABOUT CAT THINGS
SKU20240502_044528_IM NOT IGNORING YOU IM JUST ON AIRPLANE MODE,"I'M NOT IGNORING YOU, I'M",JUST ON AIRPLANE MODE
SKU20240502_044529_IM NOT IGNORING YOU IM JUST STRATEGICALLY PLOTTING MY NEXT MOVE,"I'M NOT IGNORING YOU, I'M JUST",STRATEGICALLY PLOTTING MY NEXT MOVE
SKU20240502_044530_IN MY DEFENSE I RAN OUT OF COFFEE,IN MY DEFENSE I,RAN OUT OF COFFEE
