SKU,Name1,Name2
SKU20240417_100828_MY WESTIE IS SMARTER THAN YOUR HONOR STUDENT,MY WESTIE IS SMARTER,THAN YOUR HONOR STUDENT
SKU20240417_100830_I DONT HAVE THE ENERGY TO PRETEND TO LIKE YOU TODAY,I DON'T HAVE THE ENERGY TO,PRETEND TO LIKE YOU TODAY
SKU20240417_100831_NOT FRAGILE LIKE A FLOWER FRAGILE LIKE A BOMB,NOT FRAGILE LIKE A,FLOWER FRAGILE LIKE A BOMB
SKU20240417_100832_WORK LIKE A CAPTAIN PLAY LIKE A PIRATE,"WORK LIKE A CAPTAIN,",PLAY LIKE A PIRATE
SKU20240417_100833_NO AIRBAGS WE DIE LIKE REAL MEN,NO AIRBAGS WE DIE,LIKE REAL MEN
SKU20240417_100834_I PARK LIKE AN ASSHOLE,I PARK LIKE,AN ASSHOLE
SKU20240417_100835_I DONT WATCH PORN I READ IT LIKE A FUCKING LADY,I DON'T WATCH PORN I READ,IT LIKE A FUCKING LADY
SKU20240417_100836_ITS A WONDERFUL LIFE,IT'S A,WONDERFUL LIFE
SKU20240417_100837_I WAS LIKE WHATEVER BITCHES AND THE BITCHES WHATEVERED,I WAS LIKE WHATEVER BITCHES,AND THE BITCHES WHATEVERED
SKU20240417_100838_THINK LIKE A PROTON BE POSITIVE,THINK LIKE A,PROTON BE POSITIVE
SKU20240417_100839_I LIKE MY BOOKS SPICY AND MY COFFEE ICY,I LIKE MY BOOKS SPICY,AND MY COFFEE ICY
SKU20240417_100840_YOU SMELL LIKE DRAMA AND A HEADACHE PLEASE GET AWAY FROM ME,YOU SMELL LIKE DRAMA AND A,HEADACHE PLEASE GET AWAY FROM ME
SKU20240417_100841_THIS TOO SHALL PASS IT MIGHT PASS LIKE A KIDNEY STONE BUT IT WILL PASS,THIS TOO SHALL PASS. IT MIGHT PASS,LIKE A KIDNEY STONE BUT IT WILL PASS
SKU20240417_100842_LOOK LIKE A BEAUTY LIFT LIKE A BEAST,LOOK LIKE A BEAUTY,LIFT LIKE A BEAST
SKU20240417_100843_I RUN LIKE A HERD OF TURTLES THROUGH PEANUT BUTTER BUT I RUN,I RUN LIKE A HERD OF TURTLES,THROUGH PEANUT BUTTER BUT I RUN!
SKU20240417_100844_POP IT LIKE ITS HOT,POP IT LIKE,ITS HOT
SKU20240417_100845_I LIKE DOGS COFFEE AND MAYBE 3 PEOPLE,I LIKE DOGS COFFEE,AND MAYBE 3 PEOPLE
SKU20240417_100846_GUINEA PIGS ARE LIKE POTATO CHIPS YOU CANT JUST HAVE ONE,GUINEA PIGS ARE LIKE POTATO,CHIPS YOU CAN'T JUST HAVE ONE
SKU20240417_100847_CLIMB LIKE A GIRL,CLIMB LIKE,A GIRL
SKU20240417_100848_WHAT I LIKE ABOUT PEOPLE THEIR DOGS,WHAT I LIKE ABOUT,PEOPLE? THEIR DOGS.
SKU20240417_100849_AINT NO HOOD LIKE MOTHERHOOD,AIN'T NO HOOD,LIKE MOTHERHOOD
