SKU,Name1,Name2
SKU20240519_132314_IM NOT SPEEDING IM QUALIFYING,I'M NOT SPEEDING,I'M QUALIFYING!
SKU20240519_132315_IM NOT FLUENT IN IDIOT SO PLEASE STOP TALKING,I'M NOT FLUENT IN IDIOT,SO PLEASE STOP TALKING
SKU20240519_132316_I SPEAK FLUENT SARCASM,I SPEAK,FLUENT SARCASM
SKU20240519_132317_YOUR ONLY LIMIT IS YOUR MIND,YOUR ONLY LIMIT,IS YOUR MIND
SKU20240519_132318_I RUN ON CAFFEINE CHAOS AND CUSS WORDS,I RUN ON CAFFEINE,CHAOS AND CUSS WORDS
SKU20240519_132319_FUCK OFF IM READING,FUCK OFF I'M,READING
SKU20240519_132320_GO AWAY I'M READING,GO AWAY,I'M READING
SKU20240519_132321_IT AINT EASY BEING WHEEZY,IT AIN'T EASY,BEING WHEEZY
SKU20240519_132322_CAN WE FIX IT NO ITS FUCKED,CAN WE FIX IT?,"NO, IT'S FUCKED"
SKU20240519_132323_IM NOT ALWAYS A DICK JUST KIDDING GO FUCK YOURSELF,I'M NOT ALWAYS A DICK JUST,KIDDING GO FUCK YOURSELF
SKU20240519_132324_YEAH IM A BITCH JUST NOT YOURS,"YEAH I'M A BITCH,",JUST NOT YOURS
SKU20240519_132325_FUCK AROUND AND FIND OUT,FUCK AROUND,AND FIND OUT
SKU20240519_132326_WHY DONT YOU PLAY HIDE & GO FUCK YOURSELF,WHY DON'T YOU PLAY HIDE,& GO FUCK YOURSELF
SKU20240519_132327_I AM LITTLE HIGH MAINTENANCE,I AM LITTLE HIGH,MAINTENANCE
SKU20240519_132328_HONK IF YOURE A SINGLE AND FORKLIFT CERTIFIED,HONK IF YOU'RE A SINGLE,AND FORKLIFT CERTIFIED
SKU20240519_132329_HEY GIRLS IM FORKLIFT CERTIFIED,HEY GIRLS I'M,FORKLIFT CERTIFIED
SKU20240519_132330_FORKLIFT CERTIFIED,FORKLIFT,CERTIFIED
SKU20240519_132331_I AM THE VETERAN NOT THE VETERANS WIFE,I AM THE VETERAN NOT,THE VETERAN'S WIFE
SKU20240519_132332_I USED TO BE A PEOPLE PERSON BUT PEOPLE RUINED THAT FOR ME,I USED TO BE A PEOPLE PERSON,BUT PEOPLE RUINED THAT FOR ME
SKU20240519_132333_THROW BREAD ON ME,THROW,BREAD ON ME
SKU20240519_132334_A NATION OF SHEEP WILL BEGET GOVERNMENT OF WOLVES,A NATION OF SHEEP WILL,BEGET GOVERNMENT OF WOLVES
SKU20240519_132335_TOO STUPID TO UNDERSTAND SCIENCE THEN TRY RELIGION,TOO STUPID TO UNDERSTAND,"SCIENCE, THEN TRY RELIGION"
SKU20240519_132336_DO I LOOK LIKE A FREAKIN PEOPLE PERSON,DO I LOOK LIKE A,FREAKIN PEOPLE PERSON
SKU20240519_132337_THIS IS MY EMOTIONAL SUPPORT KINDLE,THIS IS MY,EMOTIONAL SUPPORT KINDLE
SKU20240519_132338_HELLO I AM TIRED,"HELLO, I",AM TIRED
SKU20240519_132339_HELLO IM TRYING MY BEST,"HELLO, I'M",TRYING MY BEST
SKU20240519_132340_I DRINK AND I KNOW THINGS,I DRINK AND I,KNOW THINGS
SKU20240519_132341_FIRST I DRINK THE COFFEE THEN I DO THE THINGS,FIRST I DRINK THE COFFEE,THEN I DO THE THINGS
SKU20240519_132342_I DONT ALWAYS WHOOP BUT WHEN I DO THERE IT IS,I DON'T ALWAYS WHOOP BUT,WHEN I DO THERE IT IS
SKU20240519_132343_I HAVE KIDS PARKS TOO CLOSE AND THEY WILL DING YOUR SHIT,I HAVE KIDS PARKS TOO CLOSE,AND THEY WILL DING YOUR SHIT
SKU20240519_132344_DONT PARK TOO CLOSE IM CHUNKY,DON'T PARK TOO,CLOSE I'M CHUNKY
SKU20240519_132345_IF YOU GET ANY CLOSER ILL FART,IF YOU GET ANY,CLOSER I'LL FART
SKU20240519_132346_WORRY ABOUT NOTHING PRAY ABOUT EVERYTHING,WORRY ABOUT NOTHING,PRAY ABOUT EVERYTHING
SKU20240519_132347_OF COURSE I TALK TO MYSELF I NEED EXPERT ADVICE,OF COURSE I TALK TO,MYSELF I NEED EXPERT ADVICE
SKU20240519_132348_SORRY I'M ALL BOOKED UP,SORRY I'M,ALL BOOKED UP
SKU20240519_132349_I LOVE MY SEXY WIFE,I LOVE MY,SEXY WIFE
SKU20240519_132350_I LOVE MY WIFE,I LOVE MY,WIFE
SKU20240519_132351_IM TRYING BUT IM VERY TIRED,I'M TRYING BUT,I'M VERY TIRED
SKU20240519_132352_YOU HAD ME AT TRIGGER WARNING,YOU HAD ME AT,TRIGGER WARNING
SKU20240519_132353_EMOTIONAL SUPPORT COWORKER,EMOTIONAL,SUPPORT COWORKER
SKU20240519_132354_IM TOO CLUMSY TO BE AROUND FRAGILE MASCULINITY,I'M TOO CLUMSY TO BE,AROUND FRAGILE MASCULINITY
SKU20240519_132355_EMOTIONAL SUPPORT ANIMAL,EMOTIONAL,SUPPORT ANIMAL
SKU20240519_132356_MY DOCTOR SAID I NEED GLASSES,MY DOCTOR SAID I,NEED GLASSES
SKU20240519_132357_EMOTIONAL SUPPORT HUMAN DO NOT PET,EMOTIONAL SUPPORT,HUMAN DO NOT PET
SKU20240519_132358_I LOVE MY SMOKIN HOT WIFE,I LOVE MY,SMOKIN HOT WIFE
SKU20240519_132359_I LOVE MY HOT WIFE,I LOVE MY,HOT WIFE
SKU20240519_132400_I LOVE MY AWESOME WIFE,I LOVE MY,AWESOME WIFE
SKU20240519_132401_I LOVE MY AWESOME HUSBAND,I LOVE MY,AWESOME HUSBAND
SKU20240519_132402_GET OFF MY ASS IM NOT YOUR WIFE,GET OFF MY ASS I'M,NOT YOUR WIFE
SKU20240519_132403_MY MOM SAID I CANT SPEED,MY MOM SAID I,CAN'T SPEED
SKU20240519_132404_SORRY MY MOM SAID NO SPEEDING,"SORRY, MY MOM",SAID NO SPEEDING
SKU20240519_132405_YES I AM A BITCH JUST NOT YOURS,"YES, I AM A BITCH",JUST NOT YOURS
