SKU,Name1,Name2
SKU20240501_202722_BUT DID YOU DOCUMENT IT,BUT DID YOU,DOCUMENT IT
SKU20240501_202723_MORE LOVE LESS HATE,MORE LOVE,LESS HATE
SKU20240501_202724_IM NOT GAY BUT MY BUTTHOLE IS,I'M NOT GAY BUT,MY BUTTHOLE IS
SKU20240501_202725_REMEMBER WHY YOU STARTED,REMEMBER WHY,YOU STARTED
SKU20240501_202726_AIRCRAFT MECHANIC WHO FIX THE THINGS YOU CANT,"AIRCRAFT MECHANIC, WHO",FIX THE THINGS YOU CAN'T
SKU20240501_202727_I CANT FIX STUPID BUT I CAN CUFF IT,I CAN'T FIX STUPID,BUT I CAN CUFF IT
SKU20240501_202728_ANESTHETIST NURSES CANT PLEASE YOU BUT CAN KNOCK YOU OUT,ANESTHETIST NURSES CAN'T,PLEASE YOU BUT CAN KNOCK YOU OUT
SKU20240501_202729_IF YOU CANT FIX IT DUCT IT,IF YOU CAN'T FIX,IT DUCT IT!
SKU20240501_202730_IM HERE BECAUSE YOU BROKE SOMETHING AND YOU CANT FIX IT,I'M HERE BECAUSE YOU BROKE,SOMETHING AND YOU CAN'T FIX IT
SKU20240501_202731_IM NOT IGNORING YOU IM DEAF,I'M NOT IGNORING,"YOU, I'M DEAF"
SKU20240501_202732_IM NOT IGNORING YOU I HAVE A HEARING LOSS,"I'M NOT IGNORING YOU, I",HAVE A HEARING LOSS
SKU20240501_202733_IM NOT IGNORING YOU IM AN ELECTRICIAN AND I CANT HEAR SHIT ANYMORE,"I'M NOT IGNORING YOU, I'M AN",ELECTRICIAN AND I CAN'T HEAR SHIT ANYMORE
SKU20240501_202734_IM NOT IGNORING YOU IM PRIORITIZING MY SANITY,"I'M NOT IGNORING YOU, I'M",PRIORITIZING MY SANITY
SKU20240501_202735_YES IM IGNORING YOU,YES I'M,IGNORING YOU
SKU20240501_202736_IM NOT IGNORING YOU MY BRAIN HAS NOISE CANCELLING,"I'M NOT IGNORING YOU, MY",BRAIN HAS NOISE CANCELLING
SKU20240501_202737_IM NOT IGNORING YOU MY BRAIN IS ON AIRPLANE MODE,"I'M NOT IGNORING YOU, MY",BRAIN IS ON AIRPLANE MODE
SKU20240501_202738_IM NOT IGNORING YOU I JUST DONT LIKE YOU,"I'M NOT IGNORING YOU, I",JUST DON'T LIKE YOU
SKU20240501_202739_IM A DAD AND A ENGINEER,I'M A DAD AND,A ENGINEER
SKU20240501_202740_NOT IGNORING YOU IM DEAF,NOT IGNORING,YOU I'M DEAF
SKU20240501_202741_IM NOT BUSY IM JUST IGNORING YOU,I'M NOT BUSY I'M,JUST IGNORING YOU
SKU20240501_202742_IM NOT DEAF IM JUST IGNORING YOU,"I'M NOT DEAF, I'M",JUST IGNORING YOU
SKU20240501_202743_IM NOT IGNORING YOU IM JUST AVOIDING UNNECESSARY DRAMA,"I'M NOT IGNORING YOU, I'M JUST",AVOIDING UNNECESSARY DRAMA
SKU20240501_202744_IM NOT IGNORING YOU IM JUST NOT PAYING ATTENTION,I'M NOT IGNORING YOU I'M,JUST NOT PAYING ATTENTION
SKU20240501_202745_IM NOT IGNORING YOU IM JUST PRIORITIZING MY DAYDREAMS,"I'M NOT IGNORING YOU, I'M JUST",PRIORITIZING MY DAYDREAMS
SKU20240501_202746_CHANCES ARE IM NOT LISTENING TO YOU,CHANCES ARE I'M NOT,LISTENING TO YOU!
SKU20240501_202747_IM NOT IGNORING YOU JUST IMAGINING,I'M NOT IGNORING,"YOU, JUST IMAGINING"
SKU20240501_202748_IM NOT IGNORING YOU IM ON MY MENTAL VACATION,"I'M NOT IGNORING YOU, I'M",ON MY MENTAL VACATION
SKU20240501_202749_IM NOT IGNORING YOU IM JUST OVERWHELMED,I'M NOT IGNORING YOU,I'M JUST OVERWHELMED
SKU20240501_202750_IM BUSY RIGHT NOW ID BE HAPPY TO IGNORE YOU ANOTHER TIME,I'M BUSY RIGHT NOW I'D BE HAPPY,TO IGNORE YOU ANOTHER TIME
SKU20240501_202751_IM NOT IGNORING YOU IM JUST GIVING YOU TIME TO MISS ME,"I'M NOT IGNORING YOU, I'M JUST",GIVING YOU TIME TO MISS ME
SKU20240501_202752_IM NOT IGNORING YOU IM BUSY BUILDING MY EMPIRE,"I'M NOT IGNORING YOU, I'M",BUSY BUILDING MY EMPIRE
SKU20240501_202753_IM NOT IGNORING YOU I HAVE AUTISM,I'M NOT IGNORING,"YOU, I HAVE AUTISM"
SKU20240501_202754_IM NOT IGNORING YOU IM JUST IN A COMMITTED RELATIONSHIP WITH A BOOK RIGHT NOW,"I'M NOT IGNORING YOU, I'M JUST IN A",COMMITTED RELATIONSHIP WITH A BOOK RIGHT NOW
SKU20240501_202755_I'M NOT IGNORING YOU I'M ON POWERSAVING MODE,"I'M NOT IGNORING YOU,",I'M ON POWER-SAVING MODE
SKU20240501_202756_IM NOT IGNORING YOU I'M JUST REALLY BUSY,"I'M NOT IGNORING YOU,",I'M JUST REALLY BUSY
SKU20240501_202757_I'M NOT IGNORING YOU I JUST HAVE SPD,I'M NOT IGNORING,"YOU, I JUST HAVE SPD"
SKU20240501_202758_I'M NOT IGNORING YOU I'M JUST DEAF,I'M NOT IGNORING,"YOU, I'M JUST DEAF"
SKU20240501_202759_IM NOT IGNORING YOU IM JUST PRIORITIZING MY OWN NEEDS,"I'M NOT IGNORING YOU, I'M JUST",PRIORITIZING MY OWN NEEDS
SKU20240501_202800_IM NOT IGNORING YOU IM DRUNK,I'M NOT IGNORING,"YOU, I'M DRUNK"
SKU20240501_202801_IM NOT IGNORING YOU IM A LOGGER AND I CANT HEAR SHIT ANYMORE,"I'M NOT IGNORING YOU, I'M A LOGGER",AND I CAN'T HEAR SHIT ANYMORE
SKU20240501_202802_I CAN HEAR YOU BUT IM NOT LISTENING,I CAN HEAR YOU BUT,I'M NOT LISTENING
SKU20240501_202803_IM NOT IGNORING YOU IM JUST PRIORITIZING MY ONLINE PRESENCE,"I'M NOT IGNORING YOU, I'M JUST",PRIORITIZING MY ONLINE PRESENCE
SKU20240501_202804_IM NOT IGNORING YOU IM JUST PRIORITIZING MY INNER MONOLOGUE,"I'M NOT IGNORING YOU, I'M JUST",PRIORITIZING MY INNER MONOLOGUE
SKU20240501_202805_IM DEAF BUT ALSO IGNORING YOU,I'M DEAF BUT ALSO,IGNORING YOU
SKU20240501_202806_IM NOT IGNORING YOU IM A CHAINSAW AND I CANT HEAR SHIT ANYMORE,"I'M NOT IGNORING YOU, I'M A",CHAINSAW AND I CAN'T HEAR SHIT ANYMORE
SKU20240501_202807_IM NOT IGNORING YOU IM JUST WAITING FOR YOU TO TALK,"I'M NOT IGNORING YOU, I'M",JUST WAITING FOR YOU TO TALK
SKU20240501_202808_I'M NOT IGNORING YOU YOU'RE JUST IRRELEVANT,"I'M NOT IGNORING YOU,",YOU'RE JUST IRRELEVANT
SKU20240501_202809_IM NOT IGNORING YOU IM A RHEUMATOLOGIST AND CANT HEAR SHIT ANYMORE,"I'M NOT IGNORING YOU, I'M A",RHEUMATOLOGIST AND CAN'T HEAR SHIT ANYMORE
SKU20240501_202810_IM NOT IGNORING YOU I TEXTED YOU IN MY HEAD,"I'M NOT IGNORING YOU, I",TEXTED YOU IN MY HEAD
SKU20240501_202811_I'M NOT IGNORING YOU I'M PRIORITZING ME,"I'M NOT IGNORING YOU,",I'M PRIORITZING ME
SKU20240501_202813_IM REALLY GOOD AT PRETENDING TO LISTEN,I'M REALLY GOOD AT,PRETENDING TO LISTEN
SKU20240501_202814_IM NOT IGNORING YOU IM JUST IN MY INTROVERT BUBBLE,"I'M NOT IGNORING YOU, I'M",JUST IN MY INTROVERT BUBBLE
SKU20240501_202815_IM NOT IGNORING YOU IM HARD OF HEARING,"I'M NOT IGNORING YOU,",I'M HARD OF HEARING
