SKU,Name1,Name2
SKU20240517_131658_I CAME I SAW I HAD ANXIETY SO I LEFT,"I CAME, I SAW, I HAD","ANXIETY, SO I LEFT"
SKU20240517_131659_I IDENTIFY AS A AMERICAN,I IDENTIFY AS,A AMERICAN
SKU20240517_131700_IM ONLY DRIVING THIS WAY TO PISS YOU OFF,I'M ONLY DRIVING THIS,WAY TO PISS YOU OFF
SKU20240517_131701_IM RETIRED GO AROUND ME,"I'M RETIRED,",GO AROUND ME
SKU20240517_131702_IM ONLY DRIVING FAST BECAUSE I HAVE TO POOP,I'M ONLY DRIVING FAST,BECAUSE I HAVE TO POOP
SKU20240517_131703_IM SPEEDING BECAUSE I HAVE TO POOP,I'M SPEEDING,BECAUSE I HAVE TO POOP
SKU20240517_131704_IF YOU DONT LIKE THE WAY I DRIVE STAY OFF THE SIDEWALK,IF YOU DON'T LIKE THE WAY I,DRIVE STAY OFF THE SIDEWALK
SKU20240517_131705_THINK THIS IS SLOW WAIT UNTIL I GO UPHILL,THINK THIS IS SLOW,WAIT UNTIL I GO UPHILL
SKU20240517_131706_MY DRIVING SCARES ME TOO,MY DRIVING,SCARES ME TOO
SKU20240517_131707_WE THE PEOPLE ARE PISSED OFF,WE THE PEOPLE,ARE PISSED OFF
SKU20240517_131708_OUTTA MY WAY I HAVE TO PEE,OUTTA MY WAY I,HAVE TO PEE!
SKU20240517_131709_I PISS STUPID PEOPLE OFF,I PISS STUPID,PEOPLE OFF
SKU20240517_131710_I SMELL COMMIES,I SMELL,COMMIES!
SKU20240517_131711_I PAUSED MY CRIME SHOW FOR THIS,I PAUSED MY CRIME,SHOW FOR THIS
SKU20240517_131712_PROBABLY LISTENING TO A TRUE CRIME PODCAST,PROBABLY LISTENING TO A,TRUE CRIME PODCAST
SKU20240517_131713_IM WATCHING SERIAL KILLER CRIME SHOW DOCUMENTARIES,I'M WATCHING SERIAL KILLER,CRIME SHOW DOCUMENTARIES
SKU20240517_131714_I PAUSED MY GAME TO BE HERE,I PAUSED MY,GAME TO BE HERE
SKU20240517_131715_ID RATHER BE WATCHING CRIME SHOWS,ID RATHER BE,WATCHING CRIME SHOWS
SKU20240517_131716_I NEED A NAP,I NEED A,NAP
SKU20240517_131717_I DONT NEED A VALENTINE I NEED A NAP,I DON'T NEED A,VALENTINE I NEED A NAP
SKU20240517_131718_ALL I NEED IS COFFEE AND MY DOG,ALL I NEED IS,COFFEE AND MY DOG
SKU20240517_131719_THERE IT GOES MY LAST FLYING FUCK,THERE IT GOES MY,LAST FLYING FUCK
SKU20240517_131720_ITS NOT GOING TO SUCK ITSELF,IT'S NOT GOING,TO SUCK ITSELF
SKU20240517_131721_IF YOURE GOING TO RIDE MY ASS DONT FORGET TO KISS IT,IF YOU'RE GOING TO RIDE MY,ASS DON'T FORGET TO KISS IT
SKU20240517_131722_LETS KEEP THE DUMBFUCKERY TO A MINIMUM TODAY,LETS KEEP THE,DUMBFUCKERY TO A MINIMUM TODAY
SKU20240517_131723_SMASH THE PATRIARCHY,SMASH THE,PATRIARCHY
SKU20240517_131724_CARRY YOURSELF WITH THE CONFIDENCE OF A MEDIOCRE WHITE MAN,CARRY YOURSELF WITH THE,CONFIDENCE OF A MEDIOCRE WHITE MAN
SKU20240517_131725_I DONT RISE AND SHINE I CAFFEINATE AND HOPE FOR THE BEST,"I DON'T RISE AND SHINE, I",CAFFEINATE AND HOPE FOR THE BEST
SKU20240517_131726_ITS FINE IM FINE EVERYTHING IS FINE,IT'S FINE. I'M FINE.,EVERYTHING IS FINE
SKU20240517_131727_THE STRONGEST STEEL IS FORGED IN THE FIRE OF A DUMPSTER,THE STRONGEST STEEL IS FORGED,IN THE FIRE OF A DUMPSTER
SKU20240517_131728_IM SILENTLY JUDGING YOUR TEETH,I'M SILENTLY,JUDGING YOUR TEETH
SKU20240517_131729_MY SENSE OF HUMOR MIGHT HURT YOUR FEELINGS,MY SENSE OF HUMOR MIGHT,HURT YOUR FEELINGS
SKU20240517_131730_WELL IF IT ISNT THE CONSEQUENCES OF MY OWN ACTIONS,"WELL, IF IT ISN'T THE",CONSEQUENCES OF MY OWN ACTIONS
