SKU,Name1,Name2
SKU20240520_211647_IM NOT GAY BUT MY BUTTHOLE IS,I'M NOT GAY BUT,MY BUTTHOLE IS
SKU20240520_211648_REMEMBER WHY YOU STARTED,REMEMBER WHY,YOU STARTED
SKU20240520_211649_I CANT FIX STUPID BUT I CAN CUFF IT,I CAN'T FIX STUPID,BUT I CAN CUFF IT
SKU20240520_211650_IF YOU CANT FIX IT DUCT IT,IF YOU CAN'T FIX,IT DUCT IT!
SKU20240520_211651_IM NOT IGNORING YOU IM DEAF,I'M NOT IGNORING,"YOU, I'M DEAF"
SKU20240520_211652_IM NOT IGNORING YOU I HAVE A HEARING LOSS,"I'M NOT IGNORING YOU, I",HAVE A HEARING LOSS
SKU20240520_211653_YES IM IGNORING YOU,YES I'M,IGNORING YOU
SKU20240520_211654_IM NOT IGNORING YOU I JUST DONT LIKE YOU,"I'M NOT IGNORING YOU, I",JUST DON'T LIKE YOU
SKU20240520_211655_IM A DAD AND A ENGINEER,I'M A DAD AND,A ENGINEER
SKU20240520_211656_IM NOT DEAF IM JUST IGNORING YOU,"I'M NOT DEAF, I'M",JUST IGNORING YOU
SKU20240520_211657_IM NOT IGNORING YOU I HAVE AUTISM,I'M NOT IGNORING,"YOU, I HAVE AUTISM"
SKU20240520_211658_I'M NOT IGNORING YOU I'M ON POWERSAVING MODE,"I'M NOT IGNORING YOU,",I'M ON POWER-SAVING MODE
SKU20240520_211659_IM NOT IGNORING YOU I'M JUST REALLY BUSY,"I'M NOT IGNORING YOU,",I'M JUST REALLY BUSY
SKU20240520_211700_I'M NOT IGNORING YOU I'M JUST DEAF,I'M NOT IGNORING,"YOU, I'M JUST DEAF"
SKU20240520_211701_IM NOT IGNORING YOU IM HARD OF HEARING,"I'M NOT IGNORING YOU,",I'M HARD OF HEARING
