SKU,Name1,Name2
SKU20240527_210743_I AM NOT OLD I AM A CLASSIC,I AM NOT OLD I,AM A CLASSIC
SKU20240527_210744_I AM HERE LIVE I AM NOT A CAT,I AM HERE LIVE I,AM NOT A CAT
SKU20240527_210745_I AM A FREE I AM NOT MAN A NUMBER,I AM A FREE! I AM,NOT MAN! A NUMBER!
SKU20240527_210746_I AM NOT A GEEK,I AM NOT,A GEEK
SKU20240527_210747_I AM NOT A NUMBER,I AM NOT A,NUMBER
SKU20240527_210748_I AM NOT A JOURNALIST,I AM NOT A,JOURNALIST
SKU20240527_210749_IM NOT LIKE A BOSS I AM THE BOSS,I'M NOT LIKE A,BOSS I AM THE BOSS
SKU20240527_210750_IM NOT SUPERSTITIOUS BUT I AM A LITTLE STITIOUS,"I'M NOT SUPERSTITIOUS, BUT",I AM A LITTLE STITIOUS
SKU20240527_210751_I AM A WOMAN NOT A WOMB,I AM A WOMAN,NOT A WOMB
SKU20240527_210752_IM NOT OLD IM CLASSIC,I'M NOT OLD,I'M CLASSIC
SKU20240527_210753_I AM NOT A MORNING PERSON,I AM NOT A,MORNING PERSON
SKU20240527_210754_I AM NOT MOST WOMEN,I AM NOT,MOST WOMEN
SKU20240527_210755_I AM FIRE NOT A FLOWER,I AM FIRE NOT,A FLOWER
SKU20240527_210756_I AM CAN NOT KEEP CLAM I AM HAVING A BABY,I AM CAN NOT KEEP CLAM,I AM HAVING A BABY
SKU20240527_210757_I AM NOT A CROOK BY TODAYS STANDARDS,I AM NOT A CROOK BY,TODAY'S STANDARDS
SKU20240527_210758_NOT ONLY A GRANDPA I AM A GREAT GRANDPA,NOT ONLY A GRANDPA I,AM A GREAT GRANDPA
SKU20240527_210759_I AM NOT A CHEF,I AM NOT,A CHEF
SKU20240527_210800_I AM NOT A HOT MESS I AM A SPICY DISASTER,I AM NOT A HOT MESS I,AM A SPICY DISASTER
SKU20240527_210801_I AM NOT A FUCKING IDIOT,I AM NOT A,FUCKING IDIOT
SKU20240527_210802_I AM NOT A MACHINE,I AM NOT A,MACHINE
