SKU,Name1,Name2
SKU20240422_095156_FIRST WORLD PROBLEMS,FIRST WORLD,PROBLEMS
SKU20240422_095157_IT'S DANGEROUS TO GO ALONE,IT'S DANGEROUS,TO GO ALONE!
SKU20240422_095158_JUST A BOY WHO LOVES CARS,JUST A BOY WHO,LOVES CARS
SKU20240422_095159_I AM GOING TO CREATE AN ENVIRONMENT,I AM GOING TO,CREATE AN ENVIRONMENT
SKU20240422_095200_YOU CAN NEVER HAVE TOO MANY BOOKS,YOU CAN NEVER HAVE,TOO MANY BOOKS
SKU20240422_095201_BELIEVE THERE IS GOOD IN THIS WORLD,BELIEVE THERE IS,GOOD IN THIS WORLD
SKU20240422_095202_JUST A GIRL WHO LOVES SHEEP,JUST A GIRL WHO,LOVES SHEEP
SKU20240422_095204_JUST A GIRL WHO LOVES CAMELS,JUST A GIRL WHO,LOVES CAMELS
SKU20240422_095205_YOUR SECRET IS SAFE WITH MY INDIFFERENCE,YOUR SECRET IS SAFE,WITH MY INDIFFERENCE
SKU20240422_095206_BE CURIOUS NOT JUDGEMENTAL,"BE CURIOUS, NOT",JUDGEMENTAL
SKU20240422_095207_WORLDS OKAYEST BOYFRIEND,WORLD'S,OKAYEST BOYFRIEND
SKU20240422_095208_I BELIEVE IN A UNIVERSE,I BELIEVE IN,A UNIVERSE
SKU20240422_095209_DON`T THINK TWICE IT`S ALL RIGHT,DON`T THINK TWICE,IT`S ALL RIGHT
SKU20240422_095210_I AM AT HOME AMONG THE TREES,I AM AT HOME,AMONG THE TREES
SKU20240422_095211_HONK IF YOU LOVE TENNIS,HONK IF YOU,LOVE TENNIS
SKU20240422_095212_I HOPE YOU HAVE THE DAY YOU DESERVE,I HOPE YOU HAVE THE,DAY YOU DESERVE!
SKU20240422_095213_JUST A BOY WHO LOVES TRAINS,JUST A BOY WHO,LOVES TRAINS
SKU20240422_095214_I RUN BECAUSE I LIKE BEER,I RUN BECAUSE,I LIKE BEER
SKU20240422_095215_ITS NONE OF YOUR BUSINESS,IT'S NONE OF,YOUR BUSINESS
SKU20240422_095216_PLEASE BE PATIENT I AM 9 YEARS OLD,PLEASE BE PATIENT I,AM 9 YEARS OLD
SKU20240422_095217_JUST A BOY WHO LOVES DRAGONS,JUST A BOY WHO,LOVES DRAGONS
SKU20240422_095218_THE SUMMER I TURNED PRETTY,THE SUMMER I,TURNED PRETTY
SKU20240422_095219_YOU ARE RIGHT WHERE YOU SHOULD BE,YOU ARE RIGHT,WHERE YOU SHOULD BE
SKU20240422_095220_DONT HONK AT ME IM CRYING ALREADY,DON'T HONK AT ME,I'M CRYING ALREADY
SKU20240422_095221_THROUGH LOVE ALL IS POSSIBLE,THROUGH LOVE ALL,IS POSSIBLE
SKU20240422_095222_JUST A BOY WHO LOVES DUCK,JUST A BOY WHO,LOVES DUCK
SKU20240422_095223_HAPPINESS IS AN INSIDE JOB,HAPPINESS IS AN,INSIDE JOB
SKU20240422_095224_HALF SOCIAL WORKER HALF COFFEE,HALF SOCIAL,WORKER HALF COFFEE
SKU20240422_095225_JUST A BOY WHO LOVES FLAMINGOS,JUST A BOY WHO,LOVES FLAMINGOS
SKU20240422_095226_JUST RUN YOUR OWN RACE,JUST RUN YOUR,OWN RACE
SKU20240422_095227_DREAM WITHIN A DREAM,DREAM WITHIN,A DREAM
SKU20240422_095228_JUST A GIRL WHO LOVES PASTA,JUST A GIRL WHO,LOVES PASTA
SKU20240422_095229_DONT MAKE ME USE MY MOTHER VOICE,DON'T MAKE ME USE,MY MOTHER VOICE
