SKU,Name1,Name2
SKU20240508_190708_I WILL NOT BRAKE FOR KIDS,I WILL NOT,BRAKE FOR KIDS
SKU20240508_190709_I WILL NOT BRAKE FOR CHILDREN,I WILL NOT BRAKE,FOR CHILDREN
SKU20240508_190710_I BRAKE FOR ANIMALS,I BRAKE FOR,ANIMALS
SKU20240508_190711_I BRAKE FOR CRITTERS,I BRAKE FOR,CRITTERS
SKU20240508_190712_I BRAKE FOR POSSUMS,I BRAKE FOR,POSSUMS
SKU20240508_190713_I BRAKE FOR RACCOONS,I BRAKE FOR,RACCOONS
SKU20240508_190714_I BRAKE FOR SQUIRRELS,I BRAKE FOR,SQUIRRELS
SKU20240508_190715_I BRAKE FOR TURTLES,I BRAKE FOR,TURTLES
SKU20240508_190716_PLEASE DONT PARK TOO CLOSE IM FAT,PLEASE DON'T PARK,TOO CLOSE I'M FAT
SKU20240508_190717_DONT PARK TOO CLOSE IM THICK,DON'T PARK TOO,CLOSE I'M THICK
SKU20240508_190718_I BRAKE FOR CATS,I BRAKE,FOR CATS
SKU20240508_190719_I BRAKE FOR DOGS,I BRAKE,FOR DOGS
SKU20240508_190720_I BRAKE FOR BUTTERFLIES,I BRAKE FOR,BUTTERFLIES
SKU20240508_190721_I BRAKE FOR WILDLIFE,I BRAKE FOR,WILDLIFE
SKU20240508_190722_I SUPPORT SINGLE MOMS,I SUPPORT,SINGLE MOMS
SKU20240508_190723_I BRAKE FOR TAILGATERS,I BRAKE FOR,TAILGATERS
SKU20240508_190724_I BRAKE FOR BUNNIES,I BRAKE FOR,BUNNIES
SKU20240508_190725_I BRAKE FOR DUCKS,I BRAKE,FOR DUCKS
SKU20240508_190726_EASILY DISTRACTED BY COWS,EASILY,DISTRACTED BY COWS
SKU20240508_190727_THAT SOUNDS LIKE A YOU PROBLEM,THAT SOUNDS LIKE,A YOU PROBLEM
SKU20240508_190728_EMBRACE THE CHAOS,EMBRACE,THE CHAOS
SKU20240508_190729_YOUVE YEED YOUR LAST HAW,YOU'VE YEE'D,YOUR LAST HAW
SKU20240508_190730_HANG IN THERE IT GET WORSE,HANG IN THERE,IT GET WORSE
SKU20240508_190731_PLEASE LET ME MERGE BEFORE I START CRYING,PLEASE LET ME MERGE,BEFORE I START CRYING
SKU20240508_190732_THE HELL I WONT,THE HELL I,WON'T
SKU20240508_190733_THATS MY PURSE I DONT KNOW YOU,"THATS MY PURSE, I",DON'T KNOW YOU
SKU20240508_190734_HEAVEN WONT HAVE ME HELLS AFRAID ILL TAKE OVER,HEAVEN WON'T HAVE ME,HELL'S AFRAID I'LL TAKE OVER
SKU20240508_190735_IM GOING TO HELL ON A FULL SCHOLARSHIP,I'M GOING TO HELL ON,A FULL SCHOLARSHIP
SKU20240508_190736_MY OTHER CAR IS A SLED PULLED BY 58 POSSUMS,MY OTHER CAR IS A SLED,PULLED BY 58 POSSUMS
SKU20240508_190737_SURVIVING PURELY OUT OF SPITE,SURVIVING PURELY,OUT OF SPITE
SKU20240508_190738_GOD IS TESTING ME AND I HAVE NOT STUDIED,GOD IS TESTING ME AND,I HAVE NOT STUDIED
