SKU,Name1,Name2
SKU20240510_202409_LIFE IS TOUGH BUT ITS TOUGHER IF YOURE STUPID,LIFE IS TOUGH BUT IT'S,TOUGHER IF YOU'RE STUPID
SKU20240510_202410_I SEE STUPID PEOPLE,I SEE,STUPID PEOPLE
SKU20240510_202411_IF I DIE AT WORK PLEASE PLACE MY PPE ON ME,IF I DIE AT WORK PLEASE,PLACE MY PPE ON ME
SKU20240510_202412_BURNT OUT BUT OPTIMISTIC,BURNT OUT BUT,OPTIMISTIC
SKU20240510_202413_KEEP CALM ALL BLEEDING STOPS EVENTUALLY,KEEP CALM ALL,BLEEDING STOPS EVENTUALLY
SKU20240510_202414_BE GAY DO CRIME,BE GAY DO,CRIME
SKU20240510_202415_SILLY GOOSE ON BOARD,SILLY GOOSE,ON BOARD
SKU20240510_202416_A SILLY GOOSE DRIVES THIS CAR,A SILLY GOOSE,DRIVES THIS CAR
SKU20240510_202417_REMEMBER KIDS ELECTRICITY WILL KILL YOU,REMEMBER KIDS,ELECTRICITY WILL KILL YOU
SKU20240510_202418_BECOME UNGOVERNABLE,BECOME,UNGOVERNABLE
SKU20240510_202419_IF IT FLIES IT DIES,IF IT FLIES,IT DIES
SKU20240510_202420_LETS GET THIS BREAD,LET'S GET,THIS BREAD
SKU20240510_202421_I THINK I WILL CAUSE PROBLEMS ON PURPOSE,I THINK I WILL CAUSE,PROBLEMS ON PURPOSE
SKU20240510_202422_THROW BREAD ON ME,THROW,BREAD ON ME
SKU20240510_202423_I BRAKE FOR GEESE,I BRAKE,FOR GEESE
SKU20240510_202424_IM NOT FOR EVERYONE,I'M NOT FOR,EVERYONE
SKU20240510_202425_MY ALONE TIME IS FOR EVERYONES SAFETY,MY ALONE TIME IS FOR,EVERYONE'S SAFETY
SKU20240510_202426_I IDENTIFY AS A PROBLEM,I IDENTIFY AS,A PROBLEM
SKU20240510_202427_I IDENTIFY AS A PRIUS,I IDENTIFY,AS A PRIUS
SKU20240510_202428_EVERYONE IS WELCOME HERE,EVERYONE IS,WELCOME HERE
SKU20240510_202429_IF IM TOO MUCH THEN GO FIND LESS,IF I'M TOO MUCH,THEN GO FIND LESS
SKU20240510_202430_EVERYTHING IS CONNECTED,EVERYTHING IS,CONNECTED
SKU20240510_202431_NOBODY KNOWS IM GAY,NOBODY KNOWS,I'M GAY
SKU20240510_202432_FEAR IS THE MIND KILLER,FEAR IS THE,MIND KILLER
SKU20240510_202433_JUST A GOOD MOM WITH A HOOD PLAYLIST,JUST A GOOD MOM WITH,A HOOD PLAYLIST
SKU20240510_202434_THE BEST MOM EVER,THE BEST,MOM EVER
SKU20240510_202435_WORLDS BEST MOM,WORLD'S,BEST MOM
