SKU,Name1,Name2
SKU20240425_134655_SAVE A LIFE ADOPT A DOG,SAVE A LIFE,ADOPT A DOG
SKU20240425_134656_ITS A BEAUTIFUL DAY TO SAVE LIVES,IT'S A BEAUTIFUL,DAY TO SAVE LIVES
SKU20240425_134657_SAVE A LIFE ADOPT A SHELTER PET,SAVE A LIFE ADOPT,A SHELTER PET
SKU20240425_134658_SAVE A LIFE ADOPT A HOMELESS PET,SAVE A LIFE ADOPT,A HOMELESS PET
SKU20240425_134659_SAVE A LIFE ADOPT APET,SAVE A LIFE,ADOPT APET
SKU20240425_134700_LOOK TWICE SAVE A LIFE,LOOK TWICE,SAVE A LIFE
SKU20240425_134701_IM NOT PROCRASTINATING IM DOING SIDE QUESTS,I'M NOT PROCRASTINATING,I'M DOING SIDE QUESTS
SKU20240425_134702_ITS ALL WELL WITH MY SOUL,IT'S ALL WELL,WITH MY SOUL
SKU20240425_134703_DONT LET ANYONE EVER DULL YOUR SPARKLE,DON'T LET ANYONE EVER,DULL YOUR SPARKLE
SKU20240425_134704_THERES A MONSTER INSIDE ALL OF US,THERE'S A MONSTER,INSIDE ALL OF US
