SKU,Name1,Name2
SKU20240526_080619_I AM NO DAMSEL IN DISTRESS I AM A DRAGON IN A DRESS,I AM NO DAMSEL IN DISTRESS,I AM A DRAGON IN A DRESS
SKU20240526_080620_NOT FRAGILE LIKE A FLOWER FRAGILE LIKE A BOMB,NOT FRAGILE LIKE A,FLOWER. FRAGILE LIKE A BOMB
SKU20240526_080621_DONT BE A PART OF PROBLEM BE THE WHOLE PROBLEM,DON'T BE A PART OF,PROBLEM BE THE WHOLE PROBLEM
SKU20240526_080622_IM NOT A HOARDER THATS MY INVENTORY,I'M NOT A HOARDER,THAT'S MY INVENTORY
SKU20240526_080623_I AM NOT A NUMBER I AM A FREE MAN,I AM NOT A NUMBER,I AM A FREE MAN
SKU20240526_080624_I AM NOT A GIRL I AM A STORM WITH SKIN,I AM NOT A GIRL I AM,A STORM WITH SKIN
SKU20240526_080625_I AM NOT SINGLE I HAVE A DOG,I AM NOT SINGLE,I HAVE A DOG
SKU20240526_080626_IM NOT AS THINK AS YOU DRUNK I AM,I'M NOT AS THINK AS,YOU DRUNK I AM
SKU20240526_080627_I AM A WRITER THEREFORE I AM NOT SANE,I AM A WRITER,THEREFORE I AM NOT SANE
SKU20240526_080628_IM NOT ALWAYS A BITCH JUST KIDDING I AM,I'M NOT ALWAYS A,"BITCH, JUST KIDDING I AM"
SKU20240526_080629_I AM A LEADER NOT A FOLLOWER,I AM A LEADER,NOT A FOLLOWER
SKU20240526_080630_I AM NOT A GUN,I AM NOT,A GUN
SKU20240526_080631_I AM NOT A TARGET,I AM NOT A,TARGET
SKU20240526_080632_I AM NOT A WHORE,I AM NOT A,WHORE
SKU20240526_080633_I AM NOT A TWOFACED PERSON,I AM NOT A,TWO-FACED PERSON
SKU20240526_080634_I AM NOT SINGLE I HAVE A HORSE,I AM NOT SINGLE I,HAVE A HORSE
SKU20240526_080635_I AM NOT RETIRED I AM A FULL TIME GRANDMA,I AM NOT RETIRED I AM,A FULL TIME GRANDMA
SKU20240526_080636_I AM NOT A TEACHER BUT AN AWAKENER,I AM NOT A TEACHER,BUT AN AWAKENER
SKU20240526_080637_I AM NOT A BREAKFAST,I AM NOT A,BREAKFAST
SKU20240526_080638_I AM NOT LIKE OTHER GIRLS I AM WORSE,I AM NOT LIKE OTHER,GIRLS I AM WORSE
SKU20240526_080639_I AM NOT A MELON,I AM NOT A,MELON!
SKU20240526_080640_I AM NOT A HERO,I AM NOT,A HERO
SKU20240526_080641_I AM NOT A HUMAN BEING,I AM NOT A,HUMAN BEING
SKU20240526_080642_I AM NOT A PRINCESS,I AM NOT A,PRINCESS
SKU20240526_080643_I AM NOT A CROOK,I AM NOT A,CROOK
SKU20240526_080644_I AM NOT A COP,I AM NOT,A COP
SKU20240526_080645_I AM NOT A BANK,I AM NOT,A BANK
SKU20240526_080646_I AM NOT A PSYCHOLOGIST,I AM NOT A,PSYCHOLOGIST
SKU20240526_080647_I AM NOT A REGULAR MOM,I AM NOT A,REGULAR MOM
SKU20240526_080648_ACT JUSTLY LOVE MERCY WALK HUMBLY,"ACT JUSTLY, LOVE","MERCY, WALK HUMBLY"
SKU20240526_080649_UMM YEAH THATD BE GREAT,UMM YEAH,THAT'D BE GREAT
SKU20240526_080650_I AM NOT OLD I AM VINTAGE,I AM NOT OLD I,AM VINTAGE
SKU20240526_080651_I AM A WARRIOR NOT A WORRIER,I AM A WARRIOR,NOT A WORRIER
SKU20240526_080652_I AM NOT A NUGGET,I AM NOT A,NUGGET!
SKU20240526_080653_I AM NOT A THIEF,I AM NOT A,THIEF
SKU20240526_080654_I AM NOT A WOMAN IN STEM,I AM NOT A,WOMAN IN STEM!
SKU20240526_080655_I AM NOT YOUR SLAVE,I AM NOT,YOUR SLAVE
SKU20240526_080656_I AM A WOLF AND WILL NOT BE AFRAID,I AM A WOLF AND,WILL NOT BE AFRAID
SKU20240526_080657_INJUSTICE ANYWHERE IS A THREAT TO JUSTICE EVERYWHERE,INJUSTICE ANYWHERE IS A,THREAT TO JUSTICE EVERYWHERE
SKU20240526_080658_I AM NOT A TIGER,I AM NOT A,TIGER
SKU20240526_080659_I AM NOT WEIRD I AM A LIMITED EDITION,I AM NOT WEIRD I AM,A LIMITED EDITION
SKU20240526_080700_I AM NOT A HUGGER,I AM NOT A,HUGGER
SKU20240526_080701_YES I AM A BOY NO IM NOT CUTTING MY HAIR,"YES, I AM A BOY. NO, I'M",NOT CUTTING MY HAIR
SKU20240526_080702_TRUST ME I AM A CHEF,TRUST ME I,AM A CHEF
SKU20240526_080703_I AM A GRANDMA,I AM A,GRANDMA
SKU20240526_080704_I AM NOT A ZEBRA,I AM NOT A,ZEBRA
SKU20240526_080705_I AM NOT A DOG,I AM NOT,A DOG!
SKU20240526_080706_I AM NOT A RACIST,I AM NOT A,RACIST
SKU20240526_080707_I AM A TRANSLATOR NOT A DICTIONARY,"I AM A TRANSLATOR,",NOT A DICTIONARY
SKU20240526_080709_I AM STRAIGHT UP NOT HAVING A GOOD TIME,I AM STRAIGHT UP NOT,HAVING A GOOD TIME
