SKU,Name1,Name2
SKU20240428_091314_I AM NOT OLD I AM VINTAGE,I AM NOT OLD I,AM VINTAGE
SKU20240428_091315_I AM A WARRIOR NOT A WORRIER,I AM A WARRIOR,NOT A WORRIER
SKU20240428_091316_I AM NOT A TAXI,I AM NOT,A TAXI
SKU20240428_091317_I AM A CACTUS CUTE AND BRIGHT,I AM A CACTUS,CUTE AND BRIGHT
SKU20240428_091318_I AM NOT A NUGGET,I AM NOT A,NUGGET!
SKU20240428_091319_I AM NOT SMALL I AM A CONCENTRATE,I AM NOT SMALL I,AM A CONCENTRATE
SKU20240428_091320_I AM NOT A THIEF,I AM NOT A,THIEF
SKU20240428_091321_I AM NOT A PLAYER I AM A GAME CHANGER,"I AM NOT A PLAYER, I",AM A GAME CHANGER
SKU20240428_091322_I AM NOT FRAGILE I AM STRONGER THAN A BOMB,"I AM NOT FRAGILE, I AM",STRONGER THAN A BOMB
SKU20240428_091323_I AM A SINGER NOT A MAGICIAN,I AM A SINGER,NOT A MAGICIAN
SKU20240428_091324_I AM A WIZARD NOT A BABOON BRANDISHING A STICK,"I AM A WIZARD, NOT A",BABOON BRANDISHING A STICK
SKU20240428_091325_I AM A HUMAN BEING NOT A TOILET,I AM A HUMAN,BEING NOT A TOILET
SKU20240428_091326_I AM NOT A PUMPKIN,I AM NOT A,PUMPKIN
SKU20240428_091327_I AM NOT A WOMAN IN STEM,I AM NOT A,WOMAN IN STEM!
SKU20240428_091328_I AM A CHRISTIAN UNDER CONSTRUCTION GODS NOT DONE,I AM A CHRISTIAN UNDER,CONSTRUCTION GOD'S NOT DONE
SKU20240428_091329_I AM NOT YOUR SLAVE,I AM NOT,YOUR SLAVE
SKU20240428_091330_I AM A WOLF AND WILL NOT BE AFRAID,I AM A WOLF AND,WILL NOT BE AFRAID
SKU20240428_091331_IM NOT RETIRED IM UNDER NEW MANAGEMENT SEE WIFE FOR DETAILS,I'M NOT RETIRED I'M UNDER NEW,MANAGEMENT SEE WIFE FOR DETAILS
SKU20240428_091332_INJUSTICE ANYWHERE IS A THREAT TO JUSTICE EVERYWHERE,INJUSTICE ANYWHERE IS A,THREAT TO JUSTICE EVERYWHERE
SKU20240428_091333_I AM NOT A SUCCESSFUL ADULT,I AM NOT A,SUCCESSFUL ADULT
SKU20240428_091334_I AM NOT A TIGER,I AM NOT A,TIGER
SKU20240428_091335_I AM A RODENT NOT A METEOROLOGIST,I AM A RODENT NOT,A METEOROLOGIST
SKU20240428_091336_I AM NOT WEIRD I AM A LIMITED EDITION,I AM NOT WEIRD I AM,A LIMITED EDITION
SKU20240428_091337_I AM NOT A HUGGER,I AM NOT A,HUGGER
SKU20240428_091338_I AM NOT A RACOON I AM A MAN,I AM NOT A,RACOON I AM A MAN
SKU20240428_091339_I AM A GIRL NOT A PRODUCT,I AM A GIRL,NOT A PRODUCT
SKU20240428_091340_I AM NOT RETIRED I AM A PROFESSIONAL PAPAW,I AM NOT RETIRED I AM A,PROFESSIONAL PAPAW
SKU20240428_091342_YES I AM A BOY NO IM NOT CUTTING MY HAIR,"YES, I AM A BOY. NO, I'M",NOT CUTTING MY HAIR
SKU20240428_091343_I AM NOT AFRAID I AM A LOSER,I AM NOT AFRAID,I AM A LOSER
SKU20240428_091344_I AM NOT YELLING I AM PROJECTING,I AM NOT YELLING I,AM PROJECTING
SKU20240428_091345_THIS IS NOT A MOMENT ITS THE MOVEMENT,"THIS IS NOT A MOMENT,",IT'S THE MOVEMENT
SKU20240428_091346_I AM NOT A DRESS I AM A WOMAN,"I AM NOT A DRESS,",I AM A WOMAN
SKU20240428_091347_TRUST ME I AM A CHEF,TRUST ME I,AM A CHEF
SKU20240428_091348_I AM A GRANDMA,I AM A,GRANDMA
SKU20240428_091349_I AM NOT A ZEBRA,I AM NOT A,ZEBRA
SKU20240428_091350_OLD IS GOLD I LIKE OLDER WOMAN,"OLD IS GOLD , I",LIKE OLDER WOMAN
SKU20240428_091351_I AM NOT A DAMSEL AND I AM NOT IN DISTRESS,"I AM NOT A DAMSEL, AND",I AM NOT IN DISTRESS
SKU20240428_091352_I AM CLASSIC CLASSIC CAR,I AM CLASSIC,CLASSIC CAR
SKU20240428_091353_I AM NOT A DOG,I AM NOT,A DOG!
SKU20240428_091354_I AM NOT JUST A MIND I AM A PIECE OF MEAT,I AM NOT JUST A MIND I,AM A PIECE OF MEAT
SKU20240428_091355_I AM NOT A RACIST,I AM NOT A,RACIST
SKU20240428_091356_I AM A TRANSLATOR NOT A DICTIONARY,"I AM A TRANSLATOR,",NOT A DICTIONARY
SKU20240428_091357_I AM STRAIGHT UP NOT HAVING A GOOD TIME,I AM STRAIGHT UP NOT,HAVING A GOOD TIME
