SKU,Name1,Name2
SKU20240526_144427_I AM FIRE NOT A FLOWER,I AM FIRE NOT,A FLOWER
SKU20240526_144428_I AM CAN NOT KEEP CLAM I AM HAVING A BABY,I AM CAN NOT KEEP CLAM,I AM HAVING A BABY
SKU20240526_144429_I AM NOT A CROOK BY TODAYS STANDARDS,I AM NOT A CROOK BY,TODAY'S STANDARDS
SKU20240526_144430_NOT ONLY A GRANDPA I AM A GREAT GRANDPA,NOT ONLY A GRANDPA I,AM A GREAT GRANDPA
SKU20240526_144431_I AM NOT A CHEF,I AM NOT,A CHEF
SKU20240526_144432_I AM NOT A HOT MESS I AM A SPICY DISASTER,I AM NOT A HOT MESS I,AM A SPICY DISASTER
SKU20240526_144434_I AM NOT A FUCKING IDIOT,I AM NOT A,FUCKING IDIOT
SKU20240526_144435_I AM NOT A MACHINE,I AM NOT A,MACHINE
SKU20240526_144436_I AM NOT OLD,I AM NOT,OLD
SKU20240526_144437_I AM NOT A VIOLATION,I AM NOT A,VIOLATION
SKU20240526_144438_I AM NOT SINGLE I HAVE A CAT,I AM NOT SINGLE,I HAVE A CAT
SKU20240526_144439_I AM NOT A PHONE,I AM NOT A,PHONE
SKU20240526_144440_I AM NOT A PLAYER I AM A GAMER,I AM NOT A PLAYER,I AM A GAMER
SKU20240526_144441_IM NOT SUPERSTITIOUS,I'M NOT,SUPERSTITIOUS
SKU20240526_144442_I AM NOT MOST WOMEN I AM A BIKER,I AM NOT MOST,WOMEN I AM A BIKER
SKU20240526_144443_I AM NOT YELLING I AM A HOMESCHOOL TEACHER,I AM NOT YELLING I AM A,HOMESCHOOL TEACHER
SKU20240526_144444_I AM NOT A HAS BEEN I AM A WILL BE,I AM NOT A HAS BEEN,I AM A WILL BE
SKU20240526_144445_ITS NOT A PHASE MOM,IT'S NOT A,PHASE MOM
SKU20240526_144446_DONT TOUCH MY COFFEE,DON'T TOUCH,MY COFFEE !
SKU20240526_144447_DONT TOUCH MY KNIFE,DON'T TOUCH,MY KNIFE
SKU20240526_144448_DONT TOUCH ME PLEASE,DON'T TOUCH,ME. PLEASE.
SKU20240526_144449_DONT TOUCH ME,DON'T,TOUCH ME
SKU20240526_144450_JUST LOOK DONT TOUCH,"JUST LOOK,",DON'T TOUCH
SKU20240526_144451_DONT TOUCH MY MOTORCYCLE,DON'T TOUCH MY,MOTORCYCLE
SKU20240526_144452_LOOK BUT DONT TOUCH,LOOK BUT,DON'T TOUCH
SKU20240526_144453_DONT TOUCH MY GODFATHER,DON'T TOUCH MY,GODFATHER
SKU20240526_144454_DONT TOUCH MY TABLET,DON'T TOUCH,MY TABLET
SKU20240526_144455_WARNING DONT TOUCH MY SCISSORS,WARNING DON'T,TOUCH MY SCISSORS
SKU20240526_144456_DONT TOUCH THE RABBIT,DON'T TOUCH,THE RABBIT
SKU20240526_144457_DONT TOUCH MY STUFF,DON'T TOUCH,MY STUFF
SKU20240526_144458_DONT TOUCH ME BITCH,DON'T TOUCH,ME BITCH
SKU20240526_144459_DONT TOUCH MY UNCLE,DON'T TOUCH,MY UNCLE
SKU20240526_144500_STOP EATING MY FOOD,STOP EATING,MY FOOD!
SKU20240526_144501_DONT TOUCH MY HAIR,DON'T TOUCH,MY HAIR!
SKU20240526_144502_DONT TOUCH MY CROWN,DON'T TOUCH,MY CROWN
SKU20240526_144503_DONT TOUCH MY KEYS,DON'T TOUCH,MY KEYS
SKU20240526_144504_DONT TOUCH MY SISTER,DON'T TOUCH,MY SISTER
SKU20240526_144505_DONT TOUCH MY CLAWS,DON'T TOUCH,MY CLAWS
SKU20240526_144506_DONT TOUCH MY TRASH,DON'T TOUCH,MY TRASH
SKU20240526_144507_DONT TOUCH MY COUSIN,DON'T TOUCH,MY COUSIN
SKU20240526_144508_I NEED A HUG BUT DONT TOUCH ME,I NEED A HUG BUT,DON'T TOUCH ME
SKU20240526_144509_WARNING DONT TOUCH MY TOOLS,"WARNING, DON'T",TOUCH MY TOOLS
SKU20240526_144510_DONT TOUCH THE GOAT,DON'T TOUCH,THE GOAT
SKU20240526_144511_DONT TOUCH MY FATHER,DON'T TOUCH,MY FATHER
SKU20240526_144512_DONT TOUCH MY BIKE,DON'T TOUCH,MY BIKE
SKU20240526_144513_PLEASE DONT TOUCH ME,PLEASE DON'T,TOUCH ME
SKU20240526_144514_STOP DONT TOUCH ME,STOP DON'T,TOUCH ME
SKU20240526_144515_DONT TOUCH ME PEASANT,DON'T TOUCH,ME PEASANT
SKU20240526_144516_CHOOSE LIFE DONT TOUCH MY BIKE,CHOOSE LIFE DON'T,TOUCH MY BIKE
SKU20240526_144517_DONT TOUCH MY FOOD,DON'T TOUCH,MY FOOD
