SKU,Name1,Name2
SKU20240411_194228_MY DOG IS A DEMOCRAT,MY DOG IS A,DEMOCRAT
SKU20240411_194229_TRY THAT IN A SMALL TOWN,TRY THAT IN A,SMALL TOWN
SKU20240411_194230_THE MOUNTAINS ARE CALLING AND I MUST GO,THE MOUNTAINS ARE,CALLING AND I MUST GO
SKU20240411_194231_I VOTED FOR TRUMP,I VOTED,FOR TRUMP
SKU20240411_194232_PROUD ARMY SISTER,PROUD ARMY,SISTER
SKU20240411_194233_ITS ALWAYS SUNNY,IT'S,ALWAYS SUNNY
SKU20240411_194234_THIS MACHINE KILLS FASCISTS,THIS MACHINE,KILLS FASCISTS
SKU20240411_194235_A WOMANS PLACE IS IN THE RESISTANCE,A WOMANS PLACE IS,IN THE RESISTANCE
SKU20240411_194236_FACTS DONT CARE ABOUT YOUR FEELINGS,FACTS DON'T CARE,ABOUT YOUR FEELINGS
SKU20240411_194237_TRUMP WON GET OVER IT,TRUMP WON,GET OVER IT
SKU20240411_194238_THANK YOU TRUCKERS,THANK YOU,TRUCKERS
SKU20240411_194239_TO ALL THE BOYS IVE LOVED BEFORE,TO ALL THE BOYS,I'VE LOVED BEFORE
SKU20240411_194240_HIS FAVORITE HER FAVORITE,HIS FAVORITE,HER FAVORITE
SKU20240411_194241_IM A DOG TOO,I'M A,DOG TOO
SKU20240411_194242_MY DOG THINKS IM COOL,MY DOG THINKS,I'M COOL
SKU20240411_194243_TWO THINGS I DO WELL MAKE DOGS HAPPY AND PISS PEOPLE OFF,"TWO THINGS I DO WELL, MAKE",DOGS HAPPY AND PISS PEOPLE OFF
SKU20240411_194244_IF I CANT BRING MY DOG IM NOT GOING,IF I CAN'T BRING MY,DOG I'M NOT GOING
SKU20240411_194245_YOU KNOW WHAT I LIKE ABOUT PEOPLE THEIR DOGS,YOU KNOW WHAT I LIKE,ABOUT PEOPLE? THEIR DOGS
SKU20240411_194246_IM ONLY TALKING TO MY DOG TODAY,I'M ONLY TALKING,TO MY DOG TODAY
SKU20240411_194247_MY DOGS AND I TALK SHIT ABOUT YOU,MY DOGS AND I TALK,SHIT ABOUT YOU
SKU20240411_194248_MY DOG ISNT SPOILED IM JUST WELL TRAINED,"MY DOG ISN'T SPOILED,",I'M JUST WELL TRAINED
SKU20240411_194249_THE MORE PEOPLE I MEET THE MORE I LIKE MY DOG,THE MORE PEOPLE I MEET,THE MORE I LIKE MY DOG
SKU20240411_194250_VET TECH DEGREE IN PROGRESS,VET TECH DEGREE,IN PROGRESS
SKU20240411_194251_SOUNDS GAY IM IN,"SOUNDS GAY,",I'M IN
SKU20240411_194252_YOU GET OFF YOUR DAMN PHONE,YOU GET OFF,YOUR DAMN PHONE
SKU20240411_194253_MY DOG TILTS HIS HEAD THE SAME,MY DOG TILTS HIS,HEAD THE SAME
SKU20240411_194254_HOUSE IS NOT A HOME WITHOUT A BASET HOUND,HOUSE IS NOT A HOME,WITHOUT A BASET HOUND
SKU20240411_194255_HOUSE IS NOT A HOME WITHOUT A DUG,HOUSE IS NOT A,HOME WITHOUT A DUG
SKU20240411_194256_WE CAN DO IT,WE CAN,DO IT
SKU20240411_194257_WE CAN DO HARD THINGS,WE CAN DO,HARD THINGS
