SKU,Name1,Name2
ST20240426_072746_THINK ITS NOT ILLEGAL YET,THINK IT'S NOT,ILLEGAL YET
ST20240426_072747_JUST A BOY WHO LOVE CHESS,JUST A BOY WHO,LOVE CHESS
ST20240426_072748_YOU REALLY THINK DEATH CAN STOP ME,YOU REALLY THINK,DEATH CAN STOP ME?
ST20240426_072749_YOU CAN NEVER HAVE TOO MANY HANDBAGS,YOU CAN NEVER HAVE,TOO MANY HANDBAGS
ST20240426_072750_IM NOT INTERESTED IN BEING POLITE OR HETEROSEXUAL,I'M NOT INTERESTED IN BEING,POLITE OR HETEROSEXUAL
ST20240426_072751_MAKE OUR FUTURE BRIGHT AGAIN,MAKE OUR FUTURE,BRIGHT AGAIN
ST20240426_072752_BUT MY MOM SAYS I'M COOL,BUT MY MOM SAYS,I'M COOL
ST20240426_072753_THIS IS GOING INSANE,THIS IS,GOING INSANE
ST20240426_072754_WHAT IF I FALL WHAT IF YOU FLY,WHAT IF I FALL?,WHAT IF YOU FLY!
ST20240426_072755_JUST A GIRL WHO LOVES BOXING,JUST A GIRL WHO,LOVES BOXING
ST20240426_072756_YOU CAN NEVER HAVE TOO MANY GECKOS,YOU CAN NEVER HAVE,TOO MANY GECKOS
ST20240426_072757_WHERE YOU LEAD I WILL FOLLOW,"WHERE YOU LEAD,",I WILL FOLLOW
ST20240426_072758_WERE ALL STORIES IN THE END JUST MAKE IT GOOD ONE,WE'RE ALL STORIES IN THE,"END, JUST MAKE IT GOOD ONE"
ST20240426_072800_DONT MAKE ME USE MY FOREMAN VOICE,DON'T MAKE ME USE,MY FOREMAN VOICE
ST20240426_072801_I BECAME A GARBAGE COLLECTOR FOR THE MONEY AND FAME,I BECAME A GARBAGE,COLLECTOR FOR THE MONEY AND FAME
ST20240426_072802_WORLDS OKAYEST DAUGHTER,WORLD'S,OKAYEST DAUGHTER
ST20240426_072803_PLEASE DO NOT TALK TO ME I AM HERE FOR THE FOOD,PLEASE DO NOT TALK TO ME,I AM HERE FOR THE FOOD
ST20240426_072804_YOU JUST GOT PASSED BY A RACCOON IN A TRENCH COAT,YOU JUST GOT PASSED BY A,RACCOON IN A TRENCH COAT
ST20240426_072805_YOUR FEELINGS ARE VALID,YOUR FEELINGS,ARE VALID
ST20240426_072806_JUST A GIRL WHO LOVES BOWLING,JUST A GIRL WHO,LOVES BOWLING
ST20240426_072807_EVER THINE EVER MINE EVER OURS,"EVER THINE, EVER","MINE, EVER OURS."
ST20240426_072808_DONT LET THE BASTARDS GRIND YOU DOWN,DON'T LET THE,BASTARDS GRIND YOU DOWN
ST20240426_072809_DONT HASSLE ME IM LOCAL,DON'T HASSLE,"ME, I'M LOCAL"
ST20240426_072810_YOU CAN NEVER HAVE TOO MANY CLAMPS,YOU CAN NEVER HAVE,TOO MANY CLAMPS
ST20240426_072811_WHEN PEOPLE SAY IMPOSSIBLE THEY USUALLY MEAN IMPROBABLE,"WHEN PEOPLE SAY IMPOSSIBLE,",THEY USUALLY MEAN IMPROBABLE
ST20240426_072812_I RUN BECAUSE I LOVE BACON,I RUN BECAUSE I,LOVE BACON
ST20240426_072813_WHAT EXCELLENT BOILED POTATOES,WHAT EXCELLENT,BOILED POTATOES
ST20240426_072814_NEVER TRUST THE LIVING,NEVER TRUST,THE LIVING
ST20240426_072815_ENGLISH IS IMPORTANT BUT ECONOMICS IS IMPORTANTER,ENGLISH IS IMPORTANT BUT,ECONOMICS IS IMPORTANTER
ST20240426_072816_MONEY DOESNT BUY HAPPINESS,MONEY DOESNT,BUY HAPPINESS
ST20240426_072817_I AM WITH YOU ALWAYS,I AM WITH,YOU ALWAYS
ST20240426_072818_LOVE THE GREATEST OF ALL THINGS,"LOVE, THE GREATEST",OF ALL THINGS
ST20240426_072819_NEVER BE SO KIND YOU FORGET TO BE CLEVER,NEVER BE SO KIND YOU,FORGET TO BE CLEVER
ST20240426_072820_YOUR HOLES IS MY GOAL CONSTRUCTION,YOUR HOLES IS MY,GOAL CONSTRUCTION
ST20240426_072821_IM SO SICK OF CONGRESS,I'M SO SICK,OF CONGRESS
ST20240426_072822_HAPPINESS IS A CHOICE NOT A DESTINATION,"HAPPINESS IS A CHOICE,",NOT A DESTINATION
ST20240426_072823_LET THE GOOD TIMES ROLL,LET THE GOOD,TIMES ROLL
ST20240426_072824_WORLDS OKAYEST MOTHER,WORLD'S,OKAYEST MOTHER
ST20240426_072825_BELIEVE IN YOURSELF,BELIEVE IN,YOURSELF
ST20240426_072826_I PAINT BECAUSE PUNCHING PEOPLE IS FROWNED UPON,I PAINT BECAUSE PUNCHING,PEOPLE IS FROWNED UPON
ST20240426_072827_WATER OFF A DUCKS BACK,WATER OFF A,DUCK'S BACK
ST20240426_072828_DONT LET THE HARD DAYS WIN,DON'T LET THE,HARD DAYS WIN
ST20240426_072829_JUST A BOY WHO LOVES FIRE TRUCKS,JUST A BOY WHO,LOVES FIRE TRUCKS
