SKU,Name1,Name2
SKU20240430_195758_I MAY BE SLOW BUT IM AHEAD OF YOU,"I MAY BE SLOW, BUT",I'M AHEAD OF YOU
SKU20240430_195759_I MAY NOT BE PERFECT BUT MY DOG LOVES ME,I MAY NOT BE PERFECT,BUT MY DOG LOVES ME
SKU20240430_195800_I WANT TO BE THE PERSON MY DOG THINKS I AM,I WANT TO BE THE PERSON,MY DOG THINKS I AM
SKU20240430_195801_I MAY BE OLD BUT I GOT TO SEE ALL THE COOL BANDS,I MAY BE OLD BUT I GOT TO,SEE ALL THE COOL BANDS
SKU20240430_195802_EMOTIONALLY ATTACHED TO FICTIONAL CHARACTERS,EMOTIONALLY ATTACHED TO,FICTIONAL CHARACTERS
SKU20240430_195803_I LOVE IT WHEN SHE BENDS OVER,I LOVE IT WHEN,SHE BENDS OVER
SKU20240430_195804_ILL DIET WHEN IM DEAD,I'LL DIET,WHEN I'M DEAD
SKU20240430_195805_IM PRETTY COOL BUT I CRY A LOT,I'M PRETTY COOL,BUT I CRY A LOT
SKU20240430_195806_YOU HAD ME AT TRIGGER WARNING,YOU HAD ME AT,TRIGGER WARNING
SKU20240430_195807_JUST SO YOU KNOW THERES A LOT OF KIDS IN HERE,JUST SO YOU KNOW THERE'S,A LOT OF KIDS IN HERE
SKU20240430_195808_AS FAR AS I KNOW IM DELIGHTFUL,AS FAR AS I KNOW,I'M DELIGHTFUL
SKU20240430_195809_WHEN I DIE DELETE MY KINDLE HISTORY,WHEN I DIE DELETE,MY KINDLE HISTORY
SKU20240430_195810_TOMORROW NEEDS YOU,TOMORROW,NEEDS YOU
SKU20240430_195811_WHEN I DIE THE CAT GETS EVERYTHING,WHEN I DIE THE CAT,GETS EVERYTHING
SKU20240430_195812_REMEMBER WHY YOU STARTED STICKER,REMEMBER WHY YOU,STARTED STICKER
SKU20240430_195813_MY KID IS AN A HOLE,MY KID IS,AN A HOLE
SKU20240430_195814_CAUTION DRIVER SINGING,CAUTION,DRIVER SINGING
SKU20240430_195815_ADOPT DONT SHOP,ADOPT,DONT SHOP
SKU20240430_195816_HONK IF YOUR GAY,HONK IF,YOUR GAY
SKU20240430_195817_LOVE CONQUERS HATE,LOVE,CONQUERS HATE
SKU20240430_195818_BLACK JEEP OF THE FAMILY,BLACK JEEP OF,THE FAMILY
SKU20240430_195819_IM NOT GAY BUT MY DICK IS,I'M NOT GAY BUT,MY DICK IS
SKU20240430_195820_I DRIVE A STICK SO BACK OFF,I DRIVE A STICK,SO BACK OFF
SKU20240430_195821_ITS ALWAYS SUNNY,ITS ALWAYS,SUNNY
SKU20240430_195822_YOU CANT FIX WHAT YOU ALREADY BROKE,YOU CAN'T FIX WHAT,YOU ALREADY BROKE
SKU20240430_195823_YOU CANT FIX STUPID BUT DUCT TAPE KEEPS IT QUIET,YOU CAN'T FIX STUPID BUT,DUCT TAPE KEEPS IT QUIET
SKU20240430_195824_I AM A NURSE I CANT PROMISE,I AM A NURSE I,CAN'T PROMISE
SKU20240430_195825_IF PAPA CANT FIX IT WERE ALL SCREWED,IF PAPA CAN'T FIX IT,WE'RE ALL SCREWED
SKU20240430_195826_YOU CANT FIX STUPID BUT YOU CAN VOTE IT OUT,YOU CAN'T FIX STUPID BUT,YOU CAN VOTE IT OUT
SKU20240430_195827_IF YOU CANT FIX CORRUPTION THEN VOTE,IF YOU CAN'T FIX,CORRUPTION THEN VOTE
SKU20240430_195828_YOU CANT FIX STUPID BUT YOU CAN CHOKE IT,YOU CAN'T FIX STUPID,BUT YOU CAN CHOKE IT
SKU20240430_195829_IM A FIRE FIGHTER I CANT FIX STUPID BUT I CAN FIX WHAT STUPID DOES,I'M A FIRE FIGHTER I CAN'T FIX,STUPID BUT I CAN FIX WHAT STUPID DOES
SKU20240430_195831_YOU CANT FIX STUPID BUT YOU CAN DIVORCE IT,YOU CAN'T FIX STUPID,BUT YOU CAN DIVORCE IT
SKU20240430_195832_THEY SAY YOU CANT FIX STUPID TURNS OUT YOU CANT MAKE IT WEAR A MASK EITHER,THEY SAY YOU CAN'T FIX STUPID TURNS OUT,YOU CAN'T MAKE IT WEAR A MASK EITHER
SKU20240430_195833_HOW TO REMOVE COFFEE STAINS FROM ANYTHING,HOW TO REMOVE COFFEE,STAINS FROM ANYTHING?
SKU20240430_195834_YOU CANT FIX ME,YOU CAN'T,FIX ME
SKU20240430_195835_TOLD YOU SO YOU CANT FIX STUPID,"TOLD YOU SO, YOU",CAN'T FIX STUPID!
SKU20240430_195836_YOU CANT FIX STUPID BUT THE HATS MAKE IT EASY TO IDENTIFY,YOU CAN'T FIX STUPID BUT THE,HATS MAKE IT EASY TO IDENTIFY
SKU20240430_195837_I CANT FIX YOU AND I CANT SAVE YOU,I CAN'T FIX YOU AND,I CAN'T SAVE YOU
SKU20240430_195838_YOU CANT SCARE ME I AM MARRIED TO A MECHANIC,"YOU CAN'T SCARE ME, I AM",MARRIED TO A MECHANIC
SKU20240430_195839_YOU CANT FIX STUPID NOT EVEN WITH DUCT TAPE,"YOU CAN'T FIX STUPID,",NOT EVEN WITH DUCT TAPE
SKU20240430_195840_YOU CANT FIX CRAZY BUT YOU CAN CODE IT,YOU CAN'T FIX CRAZY,BUT YOU CAN CODE IT
SKU20240430_195841_CAN'T FIX STUPID BUT THIS IS THE RIGHT TOOL FOR THE JOB,"CAN'T FIX STUPID, BUT THIS IS",THE RIGHT TOOL FOR THE JOB
SKU20240430_195842_YOU CANT FIX STUPID BUT YOU CAN SEDATE IT,YOU CAN'T FIX STUPID,BUT YOU CAN SEDATE IT
SKU20240430_195843_THEY SAY YOU CANT FIX STUPID TURNS OUT YOU CANT QUARANTINE IT EITHER,THEY SAY YOU CAN'T FIX STUPID TURNS,OUT YOU CAN'T QUARANTINE IT EITHER
