SKU,Name1,Name2
SKU20240502_220309_TO AVOID INJURY DONT TELL ME HOW TO DO MY JOB,TO AVOID INJURY DON'T,TELL ME HOW TO DO MY JOB
SKU20240502_220310_REMEMBER STUPID YOU HAVE TO DRIVE THIS HOME,REMEMBER STUPID YOU,HAVE TO DRIVE THIS HOME
SKU20240502_220311_WE ARE ALL BROKEN THATS HOW THE LIGHT GETS IN,"WE ARE ALL BROKEN, THAT'S",HOW THE LIGHT GETS IN
SKU20240502_220312_YOURE SO CLOSE YOU MIGHT AS WELL GET IN,YOU'RE SO CLOSE YOU,MIGHT AS WELL GET IN
SKU20240502_220313_PLEASE DO NOT DISTURB,PLEASE DO,NOT DISTURB
SKU20240502_220314_IM NOT LAZY IM ON MY ENERGY SAVING MODE,I'M NOT LAZY I'M ON MY,ENERGY SAVING MODE
SKU20240502_220315_IF YOU ARE READING THIS SEND BOOTY PICS,IF YOU ARE READING,THIS SEND BOOTY PICS
SKU20240502_220316_IF YOURE READING THIS I ATE ALL THE FOOD,IF YOURE READING THIS,I ATE ALL THE FOOD
SKU20240502_220317_IF YOU CAN READ THIS MY GIRLFRIEND SAYS YOURE TO CLOSE,IF YOU CAN READ THIS MY,GIRLFRIEND SAYS YOU'RE TO CLOSE
SKU20240502_220318_RIF YOU ARE READING THIS IM SORRY FOR YOU,RIF YOU ARE READING THIS,", I'M SORRY FOR YOU"
SKU20240502_220319_NO TO ANXIETY,NO TO,ANXIETY
SKU20240502_220320_IF YOU ARE READING THIS LETS BE FRIENDS,IF YOU ARE READING,THIS LET'S BE FRIENDS
SKU20240502_220322_IF YOU ARE READING THIS SPREAD JOY AND POSITIVITY,IF YOU ARE READING THIS,SPREAD JOY AND POSITIVITY
SKU20240502_220323_IF YOU LOVE ME READ ME A BOOK,IF YOU LOVE ME,READ ME A BOOK
SKU20240502_220324_IF YOU ARE READING THIS IT IS TOO LATES,IF YOU ARE READING,THIS IT IS TOO LATES
SKU20240502_220325_BOOKS ARE LIKE MIRRORS IF A FOOL LOOKS IN,BOOKS ARE LIKE MIRRORS,IF A FOOL LOOKS IN
SKU20240502_220326_IF YOU NEVER TRY YOU NEVER KNOW,IF YOU NEVER TRY,YOU NEVER KNOW
SKU20240502_220327_IF YOU ARE READING THIS YOU ARE COOL,IF YOU ARE READING,"THIS, YOU ARE COOL"
SKU20240502_220328_IF YOU ARE UNDERTHINKING READ IF YOU ARE OVERTHINKING WRITE,"IF YOU ARE UNDERTHINKING, READ.","IF YOU ARE OVERTHINKING, WRITE"
SKU20240502_220329_IF YOU ARE READING THIS IT MEANS YOU ARE STILL HERE,"IF YOU ARE READING THIS, IT",MEANS YOU ARE STILL HERE
SKU20240502_220330_IF YOU ARE READING THIS I LOVE YOU,IF YOU ARE READING,THIS I LOVE YOU
SKU20240502_220331_IF YOU ARE READING THIS GET OFF MY WIFE BED,"IF YOU ARE READING THIS,",GET OFF MY WIFE BED
SKU20240502_220332_IF YOU ARE READING THIS GO DAWGS,IF YOU ARE READING,THIS GO DAWGS
SKU20240502_220333_IF YOU ARE READING THIS IM BEAUTIFUL,IF YOU ARE READING,THIS I'M BEAUTIFUL
SKU20240502_220334_IF YOU ARE READING THIS IT IS ALMOST CHRISTMAS,IF YOU ARE READING THIS,IT IS ALMOST CHRISTMAS
SKU20240502_220335_IF YOU ARE READING THIS ITS TOO LATE,IF YOU ARE READING,"THIS, IT'S TOO LATE"
SKU20240502_220336_IF YOU ARE READING THIS GO COCKS,IF YOU ARE READING,THIS GO COCKS
SKU20240502_220337_IF YOU ARE READING THIS YOU ARE A PART OF MY STORY,IF YOU ARE READING THIS YOU,ARE A PART OF MY STORY
SKU20240502_220338_IF YOURE READING THIS YOU ARE ENOUGH,IF YOU'RE READING,THIS YOU ARE ENOUGH
SKU20240502_220339_IF YOU ARE READING THIS YOU ARE STANDING TOO CLOSE TO ME,IF YOU ARE READING THIS YOU,ARE STANDING TOO CLOSE TO ME
SKU20240502_220340_IF YOU ARE READING THIS STOP,IF YOU ARE,"READING THIS, STOP"
SKU20240502_220341_IF YOURE READING THIS CONGRATULATIONS YOURE ALIVE,IF YOU'RE READING THIS.,"CONGRATULATIONS, YOU'RE ALIVE"
SKU20240502_220342_IF YOU CAN READ THIS YOU ARE A GENIUS,IF YOU CAN READ THIS,YOU ARE A GENIUS
SKU20240502_220343_IF YOU ARE READING THIS YOU ARE PROBABLY TOO CLOSE,IF YOU ARE READING THIS YOU,ARE PROBABLY TOO CLOSE
SKU20240502_220344_IF YOU ARE DONE READING THIS LEAVE,IF YOU ARE DONE,"READING THIS, LEAVE."
SKU20240502_220345_IF YOU ARE READING THIS GIVE ME A HIGH FIVE,IF YOU ARE READING THIS,GIVE ME A HIGH FIVE
SKU20240502_220346_IF YOU ARE READING THIS NEVER GIVE UP ON YOUR DREAMS,IF YOU ARE READING THIS,NEVER GIVE UP ON YOUR DREAMS
SKU20240502_220347_IF I WERE TWOFACED WOULD I BE WEARING THIS ONE,IF I WERE TWO-FACED WOULD,I BE WEARING THIS ONE ?
SKU20240502_220348_BOYS IN BOOKS ARE BETTER,BOYS IN BOOKS,ARE BETTER
SKU20240502_220349_I CAN BUY MYSELF FLOWERS BUT ITS BETTER IF YOU ARE WITH ME,I CAN BUY MYSELF FLOWERS BUT,IT'S BETTER IF YOU ARE WITH ME
SKU20240502_220350_COFFEE MAKE ME POWERFUL,COFFEE MAKE,ME POWERFUL
SKU20240502_220351_IF YOU ARE READING THIS BELIEVE IN YOURSELF,IF YOU ARE READING THIS,BELIEVE IN YOURSELF
SKU20240502_220352_IF YOU ARE READING THIS I HOPE YOU HAVE A GOOD DAY,"IF YOU ARE READING THIS, I",HOPE YOU HAVE A GOOD DAY
SKU20240502_220353_HI IF YOU ARE READING THIS KNOW THAT YOU ARE LOVED,"HI. IF YOU ARE READING THIS,",KNOW THAT YOU ARE LOVED
SKU20240502_220354_IF YOU ARE READING THIS BACK UP SIX FEET,IF YOU ARE READING,THIS BACK UP SIX FEET
SKU20240502_220355_IF YOU ARE READING THIS IM NOT LAST,IF YOU ARE READING,THIS I'M NOT LAST
SKU20240502_220356_IF YOU ARE READING THIS YOU ARE A SIMP,IF YOU ARE READING,THIS YOU ARE A SIMP
SKU20240502_220357_IF YOU ARE READING THIS YOU CANT GUARD ME,IF YOU ARE READING,"THIS, YOU CANT GUARD ME!"
SKU20240502_220358_IF YOU ARE READING THIS STOP SHARING AT MY CHEST,IF YOU ARE READING THIS,STOP SHARING AT MY CHEST
SKU20240502_220359_IF YOU ARE READING THISTAKE A DEEP BREATHE AND RELAX,IF YOU ARE READING,THIS...TAKE A DEEP BREATHE AND RELAX
SKU20240502_220400_IF YOU ARE READING THIS I HOPE GOOD THINGS HAPPEN TO YOU TODAY,IF YOU ARE READING THIS I HOPE,GOOD THINGS HAPPEN TO YOU TODAY
SKU20240502_220401_IF YOU CAN READ THIS YOU ARE NOT HIGH ENOUGH,IF YOU CAN READ THIS YOU,ARE NOT HIGH ENOUGH
SKU20240502_220402_IF YOU ARE READING THIS YOU ARE CAPABLE OF GREAT THINGS,IF YOU ARE READING THIS YOU,ARE CAPABLE OF GREAT THINGS
